evidence_id,source_database,source_accession,title,outcome_domain,suggested_text,suggested_p_value,final_value,final_unit,final_direction,comparison,time_point,p_value_confirmed,sample_size_confirmed,extraction_source,reviewer,review_status,reviewer_note
NCT:NCT07073781,ClinicalTrials.gov,NCT07073781,"Probiotic Impact on Cognitive Performance, and Metabolic Outcomes in Overweight Young Adults With Impaired Glucose Regulation",glucose,"Probiotic Impact on Cognitive Performance, and Metabolic Outcomes in Overweight Young Adults With Impaired Glucose Regulation  Lab4p Probiotic Consortium; Placebo Verbal Memory Performance Visual Episodic Memory; Number of Participants Reporting One or More Adverse Events (AEs) or Serious Adverse Events (SAEs); Visuospatial Working Memory; Executive function (Response Inhibition and Impulse Control); Executive function (Cognitive Flexibility and Attentional Set-Shifting); Processing speed, Psych",,,,,,,,70,detail_hint,expansion2_queue,pending,
NCT:NCT07073781,ClinicalTrials.gov,NCT07073781,"Probiotic Impact on Cognitive Performance, and Metabolic Outcomes in Overweight Young Adults With Impaired Glucose Regulation",lipid,"Probiotic Impact on Cognitive Performance, and Metabolic Outcomes in Overweight Young Adults With Impaired Glucose Regulation  Lab4p Probiotic Consortium; Placebo Verbal Memory Performance Visual Episodic Memory; Number of Participants Reporting One or More Adverse Events (AEs) or Serious Adverse Events (SAEs); Visuospatial Working Memory; Executive function (Response Inhibition and Impulse Control); Executive function (Cognitive Flexibility and Attentional Set-Shifting); Processing speed, Psych",,,,,,,,70,detail_hint,expansion2_queue,pending,
NCT:NCT07073781,ClinicalTrials.gov,NCT07073781,"Probiotic Impact on Cognitive Performance, and Metabolic Outcomes in Overweight Young Adults With Impaired Glucose Regulation",microbiome,"Probiotic Impact on Cognitive Performance, and Metabolic Outcomes in Overweight Young Adults With Impaired Glucose Regulation  Lab4p Probiotic Consortium; Placebo Verbal Memory Performance Visual Episodic Memory; Number of Participants Reporting One or More Adverse Events (AEs) or Serious Adverse Events (SAEs); Visuospatial Working Memory; Executive function (Response Inhibition and Impulse Control); Executive function (Cognitive Flexibility and Attentional Set-Shifting); Processing speed, Psych",,,,,,,,70,detail_hint,expansion2_queue,pending,
PMID:40375569,PubMed,40375569,"Mental health and health-related quality of life response to curcumin-probiotic drink powder co-supplementation in adults with overweight/obesity and metabolic syndrome: a four-arm randomised, double-blind, placebo-controlled, clinical trial.",weight,Curcumin-probiotics co-supplementation could improve the mental health and HRQOL of adults with overweight/obesity and MetS.,,,,,,,,104 participants,detail_hint,expansion2_queue,pending,
EUROPEPMC:37836532,PubMed,37836532,Effects of Synbiotic Supplementation on Metabolic Syndrome Traits and Gut Microbial Profile among Overweight and Obese Hong Kong Chinese Individuals: A Randomized Trial.,weight,Assessment of the metabolic syndrome traits and profiling of the fecal gut microbiota using 16S rRNA gene sequencing in overweight and obese Hong Kong Chinese individuals before and after dietary intervention with an 8-week increased consumption of fruits and vegetables and/or synbiotic supplementation was conducted.,,,,,,,,n = 19; n = 18,detail_hint,expansion2_queue,pending,
EUROPEPMC:37836532,PubMed,37836532,Effects of Synbiotic Supplementation on Metabolic Syndrome Traits and Gut Microbial Profile among Overweight and Obese Hong Kong Chinese Individuals: A Randomized Trial.,glucose,"DSG showed the greatest weight loss effects and number of significant differences in clinical parameters compared to its baseline values-notably, decreases in fasting glucose, insulin, HOMA-IR, and triglycerides and an increase in HDL-cholesterol.",,,,,,,,n = 19; n = 18,detail_hint,expansion2_queue,pending,
EUROPEPMC:37836532,PubMed,37836532,Effects of Synbiotic Supplementation on Metabolic Syndrome Traits and Gut Microbial Profile among Overweight and Obese Hong Kong Chinese Individuals: A Randomized Trial.,lipid,"DSG showed the greatest weight loss effects and number of significant differences in clinical parameters compared to its baseline values-notably, decreases in fasting glucose, insulin, HOMA-IR, and triglycerides and an increase in HDL-cholesterol.",,,,,,,,n = 19; n = 18,detail_hint,expansion2_queue,pending,
EUROPEPMC:37836532,PubMed,37836532,Effects of Synbiotic Supplementation on Metabolic Syndrome Traits and Gut Microbial Profile among Overweight and Obese Hong Kong Chinese Individuals: A Randomized Trial.,microbiome,Assessment of the metabolic syndrome traits and profiling of the fecal gut microbiota using 16S rRNA gene sequencing in overweight and obese Hong Kong Chinese individuals before and after dietary intervention with an 8-week increased consumption of fruits and vegetables and/or synbiotic supplementation was conducted.,,,,,,,,n = 19; n = 18,detail_hint,expansion2_queue,pending,
PMID:36634870,PubMed,36634870,"The Effect of Microbiome Therapies on Waist Circumference, a Measure of Central Obesity, in Patients with Type 2 Diabetes: A Systematic Review and Meta-analysis of Randomized Controlled Trials.",waist,"Microbiome therapies (probiotic, prebiotic, and synbiotics) have been proposed as adjuvants in the control of central obesity; however, their results for patients with type 2 diabetes (T2D) remain inconclusive.; The aim of this systematic review and meta-analysis was to evaluate the effect of microbiome therapies on central obesity as measured by waist circumference (WC), and to evaluate the effect of microbiome therapies for glycemic parameters (fasting glucose [FPG], fasting insulin [FPI], hem",P = 0.014; P = 0.002; P ≤ 0.001; P < 0.001; P = 0.012; P = 0.031,,,,,,,,detail_hint,expansion2_queue,pending,
PMID:36634870,PubMed,36634870,"The Effect of Microbiome Therapies on Waist Circumference, a Measure of Central Obesity, in Patients with Type 2 Diabetes: A Systematic Review and Meta-analysis of Randomized Controlled Trials.",glucose,"Microbiome therapies (probiotic, prebiotic, and synbiotics) have been proposed as adjuvants in the control of central obesity; however, their results for patients with type 2 diabetes (T2D) remain inconclusive.; The aim of this systematic review and meta-analysis was to evaluate the effect of microbiome therapies on central obesity as measured by waist circumference (WC), and to evaluate the effect of microbiome therapies for glycemic parameters (fasting glucose [FPG], fasting insulin [FPI], hem",P = 0.014; P = 0.002; P ≤ 0.001; P < 0.001; P = 0.012; P = 0.031,,,,,,,,detail_hint,expansion2_queue,pending,
PMID:36634870,PubMed,36634870,"The Effect of Microbiome Therapies on Waist Circumference, a Measure of Central Obesity, in Patients with Type 2 Diabetes: A Systematic Review and Meta-analysis of Randomized Controlled Trials.",microbiome,"Microbiome therapies (probiotic, prebiotic, and synbiotics) have been proposed as adjuvants in the control of central obesity; however, their results for patients with type 2 diabetes (T2D) remain inconclusive.; The aim of this systematic review and meta-analysis was to evaluate the effect of microbiome therapies on central obesity as measured by waist circumference (WC), and to evaluate the effect of microbiome therapies for glycemic parameters (fasting glucose [FPG], fasting insulin [FPI], hem",P = 0.014; P = 0.002; P ≤ 0.001; P < 0.001; P = 0.012; P = 0.031,,,,,,,,detail_hint,expansion2_queue,pending,
PMID:34358838,PubMed,34358838,Effects of probiotics on body adiposity and cardiovascular risk markers in individuals with overweight and obesity: A systematic review and meta-analysis of randomized controlled trials.,weight,"Thus, this systematic review and meta-analysis aimed to evaluate the effects of probiotic supplementation on body weight, body adiposity and CVD risk markers in overweight and obese subjects.; A systematic search for RCTs published up to December 2020 was conducted in MEDLINE (via PubMed), EMBASE, Scopus and LILACS.",P < 0.0001; P = 0.0001; P = 0.0004; P = 0.010; P = 0.003; P = 0.006,,,,,,,n = 1720,detail_hint,expansion2_queue,pending,
PMID:34358838,PubMed,34358838,Effects of probiotics on body adiposity and cardiovascular risk markers in individuals with overweight and obesity: A systematic review and meta-analysis of randomized controlled trials.,BMI,"Data pooling showed a significant effect of probiotics in reducing body weight (MD:-0.70 kg; 95%CI:-1.04,-0.35 kg; P < 0.0001), body mass index (BMI) (MD:-0.24 kg/m2; 95%CI:-0.35,-0.12 kg/m2; P = 0.0001), waist circumference (WC) (MD:-1.13 cm; 95%CI:-1.54,-0.73 cm; P < 0.0001), fat mass (MD:-0.71 kg; 95%CI:-1.10,-0.32 kg; P = 0.0004), tumor necrosis factor-α (MD:-0.16 pg/ml; 95%CI:-0.24,-0.08 pg/ml; P = 0.0001), insulin (MD:-0.85mcU/ml; 95%CI:-1.50,-0.21mcU/ml; P = 0.010), total cholesterol (MD:",P < 0.0001; P = 0.0001; P = 0.0004; P = 0.010; P = 0.003; P = 0.006,,,,,,,n = 1720,detail_hint,expansion2_queue,pending,
PMID:34358838,PubMed,34358838,Effects of probiotics on body adiposity and cardiovascular risk markers in individuals with overweight and obesity: A systematic review and meta-analysis of randomized controlled trials.,waist,"Data pooling showed a significant effect of probiotics in reducing body weight (MD:-0.70 kg; 95%CI:-1.04,-0.35 kg; P < 0.0001), body mass index (BMI) (MD:-0.24 kg/m2; 95%CI:-0.35,-0.12 kg/m2; P = 0.0001), waist circumference (WC) (MD:-1.13 cm; 95%CI:-1.54,-0.73 cm; P < 0.0001), fat mass (MD:-0.71 kg; 95%CI:-1.10,-0.32 kg; P = 0.0004), tumor necrosis factor-α (MD:-0.16 pg/ml; 95%CI:-0.24,-0.08 pg/ml; P = 0.0001), insulin (MD:-0.85mcU/ml; 95%CI:-1.50,-0.21mcU/ml; P = 0.010), total cholesterol (MD:",P < 0.0001; P = 0.0001; P = 0.0004; P = 0.010; P = 0.003; P = 0.006,,,,,,,n = 1720,detail_hint,expansion2_queue,pending,
PMID:34358838,PubMed,34358838,Effects of probiotics on body adiposity and cardiovascular risk markers in individuals with overweight and obesity: A systematic review and meta-analysis of randomized controlled trials.,body_fat,"Data pooling showed a significant effect of probiotics in reducing body weight (MD:-0.70 kg; 95%CI:-1.04,-0.35 kg; P < 0.0001), body mass index (BMI) (MD:-0.24 kg/m2; 95%CI:-0.35,-0.12 kg/m2; P = 0.0001), waist circumference (WC) (MD:-1.13 cm; 95%CI:-1.54,-0.73 cm; P < 0.0001), fat mass (MD:-0.71 kg; 95%CI:-1.10,-0.32 kg; P = 0.0004), tumor necrosis factor-α (MD:-0.16 pg/ml; 95%CI:-0.24,-0.08 pg/ml; P = 0.0001), insulin (MD:-0.85mcU/ml; 95%CI:-1.50,-0.21mcU/ml; P = 0.010), total cholesterol (MD:",P < 0.0001; P = 0.0001; P = 0.0004; P = 0.010; P = 0.003; P = 0.006,,,,,,,n = 1720,detail_hint,expansion2_queue,pending,
PMID:34358838,PubMed,34358838,Effects of probiotics on body adiposity and cardiovascular risk markers in individuals with overweight and obesity: A systematic review and meta-analysis of randomized controlled trials.,glucose,"Data pooling showed a significant effect of probiotics in reducing body weight (MD:-0.70 kg; 95%CI:-1.04,-0.35 kg; P < 0.0001), body mass index (BMI) (MD:-0.24 kg/m2; 95%CI:-0.35,-0.12 kg/m2; P = 0.0001), waist circumference (WC) (MD:-1.13 cm; 95%CI:-1.54,-0.73 cm; P < 0.0001), fat mass (MD:-0.71 kg; 95%CI:-1.10,-0.32 kg; P = 0.0004), tumor necrosis factor-α (MD:-0.16 pg/ml; 95%CI:-0.24,-0.08 pg/ml; P = 0.0001), insulin (MD:-0.85mcU/ml; 95%CI:-1.50,-0.21mcU/ml; P = 0.010), total cholesterol (MD:",P < 0.0001; P = 0.0001; P = 0.0004; P = 0.010; P = 0.003; P = 0.006,,,,,,,n = 1720,detail_hint,expansion2_queue,pending,
PMID:34358838,PubMed,34358838,Effects of probiotics on body adiposity and cardiovascular risk markers in individuals with overweight and obesity: A systematic review and meta-analysis of randomized controlled trials.,lipid,"Data pooling showed a significant effect of probiotics in reducing body weight (MD:-0.70 kg; 95%CI:-1.04,-0.35 kg; P < 0.0001), body mass index (BMI) (MD:-0.24 kg/m2; 95%CI:-0.35,-0.12 kg/m2; P = 0.0001), waist circumference (WC) (MD:-1.13 cm; 95%CI:-1.54,-0.73 cm; P < 0.0001), fat mass (MD:-0.71 kg; 95%CI:-1.10,-0.32 kg; P = 0.0004), tumor necrosis factor-α (MD:-0.16 pg/ml; 95%CI:-0.24,-0.08 pg/ml; P = 0.0001), insulin (MD:-0.85mcU/ml; 95%CI:-1.50,-0.21mcU/ml; P = 0.010), total cholesterol (MD:",P < 0.0001; P = 0.0001; P = 0.0004; P = 0.010; P = 0.003; P = 0.006,,,,,,,n = 1720,detail_hint,expansion2_queue,pending,
PMID:27221805,PubMed,27221805,Effect of fragmented Lactobacillus amylovorus CP1563 on lipid metabolism in overweight and mildly obese individuals: a randomized controlled trial.,body_fat,"In total, 197 subjects completed the study without any adverse effects.; Body fat percentage, whole body fat, and visceral fat were significantly decreased in the test group compared with the placebo group (p<0.001, p<0.001, and p<0.001, respectively).",p<0.001; p=0.004,,,,,,,200 participants; 197 subjects,detail_hint,expansion2_queue,pending,
PMID:27221805,PubMed,27221805,Effect of fragmented Lactobacillus amylovorus CP1563 on lipid metabolism in overweight and mildly obese individuals: a randomized controlled trial.,glucose,"Additionally, significant differences in the changes in blood glucose, insulin, homeostasis model assessment-insulin resistance (HOMA-IR), and uric acid were observed between the two groups (p<0.001, p=0.004, p<0.001, and p<0.001, respectively).",p<0.001; p=0.004,,,,,,,200 participants; 197 subjects,detail_hint,expansion2_queue,pending,
PMID:27221805,PubMed,27221805,Effect of fragmented Lactobacillus amylovorus CP1563 on lipid metabolism in overweight and mildly obese individuals: a randomized controlled trial.,lipid,"Triglycerides, total cholesterol, LDL-cholesterol, and diastolic blood pressure showed significant reductions in the test group compared with the placebo group (p<0.001, p<0.001, p<0.001, and p<0.001, respectively).",p<0.001; p=0.004,,,,,,,200 participants; 197 subjects,detail_hint,expansion2_queue,pending,
EUROPEPMC:39792908,PubMed,39792908,"The efficacy of Lacticaseibacillus paracasei MSMC39-1 and Bifidobacterium animalis TA-1 probiotics in modulating gut microbiota and reducing the risk of the characteristics of metabolic syndrome: A randomized, double-blinded, placebo-controlled study.",weight,"Moreover, significant reductions in body weight, body mass index, waist circumference, systolic blood pressure, and total cholesterol were observed in the volunteers treated with probiotics compared to the placebo.",,,,,,,,n = 31; n = 27,detail_hint,expansion2_queue,pending,
EUROPEPMC:39792908,PubMed,39792908,"The efficacy of Lacticaseibacillus paracasei MSMC39-1 and Bifidobacterium animalis TA-1 probiotics in modulating gut microbiota and reducing the risk of the characteristics of metabolic syndrome: A randomized, double-blinded, placebo-controlled study.",BMI,"Moreover, significant reductions in body weight, body mass index, waist circumference, systolic blood pressure, and total cholesterol were observed in the volunteers treated with probiotics compared to the placebo.",,,,,,,,n = 31; n = 27,detail_hint,expansion2_queue,pending,
EUROPEPMC:39792908,PubMed,39792908,"The efficacy of Lacticaseibacillus paracasei MSMC39-1 and Bifidobacterium animalis TA-1 probiotics in modulating gut microbiota and reducing the risk of the characteristics of metabolic syndrome: A randomized, double-blinded, placebo-controlled study.",waist,"Moreover, significant reductions in body weight, body mass index, waist circumference, systolic blood pressure, and total cholesterol were observed in the volunteers treated with probiotics compared to the placebo.",,,,,,,,n = 31; n = 27,detail_hint,expansion2_queue,pending,
EUROPEPMC:39792908,PubMed,39792908,"The efficacy of Lacticaseibacillus paracasei MSMC39-1 and Bifidobacterium animalis TA-1 probiotics in modulating gut microbiota and reducing the risk of the characteristics of metabolic syndrome: A randomized, double-blinded, placebo-controlled study.",lipid,"The primary outcome was achieved by the probiotics group as their low-density lipoprotein-cholesterol level dramatically lowered compared to the placebo group (the difference was 39.97 ± 26.83 mg/dl, p-value <0.001).",,,,,,,,n = 31; n = 27,detail_hint,expansion2_queue,pending,
EUROPEPMC:39792908,PubMed,39792908,"The efficacy of Lacticaseibacillus paracasei MSMC39-1 and Bifidobacterium animalis TA-1 probiotics in modulating gut microbiota and reducing the risk of the characteristics of metabolic syndrome: A randomized, double-blinded, placebo-controlled study.",microbiome,"The efficacy of Lacticaseibacillus paracasei MSMC39-1 and Bifidobacterium animalis TA-1 probiotics in modulating gut microbiota and reducing the risk of the characteristics of metabolic syndrome: A randomized, double-blinded, placebo-controlled study.",,,,,,,,n = 31; n = 27,detail_hint,expansion2_queue,pending,
EUROPEPMC:41243448,PubMed,41243448,"2'-Fucosyllactose supplementation results in a transient improvement in gut microbial resilience after vancomycin use in adults with overweight or obesity: a randomized, double-blind, placebo-controlled intervention.",weight,"2'-Fucosyllactose supplementation results in a transient improvement in gut microbial resilience after vancomycin use in adults with overweight or obesity: a randomized, double-blind, placebo-controlled intervention.",,,,,,,,,detail_hint,expansion2_queue,pending,
EUROPEPMC:41243448,PubMed,41243448,"2'-Fucosyllactose supplementation results in a transient improvement in gut microbial resilience after vancomycin use in adults with overweight or obesity: a randomized, double-blind, placebo-controlled intervention.",microbiome,Vancomycin use decreased gut microbial richness and diversity and disrupted microbiota composition and fecal SCFA concentrations.,,,,,,,,,detail_hint,expansion2_queue,pending,
PMID:40331097,PubMed,40331097,Delites™ supplementation prevents metabolic syndrome onset and modulates gut microbiome in male Sprague Dawley rats fed on cholesterol- and fat-enriched diet: a randomized preclinical trial study.,glucose,"Metabolic syndrome (MetS) is a global health concern, characterized by a combination of dyslipidemia, insulin resistance, obesity, and hypertension, significantly increasing the risk of type 2 diabetes mellitus (T2DM) and cardiovascular diseases.",,,,,,,,,detail_hint,expansion2_queue,pending,
PMID:40331097,PubMed,40331097,Delites™ supplementation prevents metabolic syndrome onset and modulates gut microbiome in male Sprague Dawley rats fed on cholesterol- and fat-enriched diet: a randomized preclinical trial study.,lipid,"Metabolic syndrome (MetS) is a global health concern, characterized by a combination of dyslipidemia, insulin resistance, obesity, and hypertension, significantly increasing the risk of type 2 diabetes mellitus (T2DM) and cardiovascular diseases.",,,,,,,,,detail_hint,expansion2_queue,pending,
PMID:40331097,PubMed,40331097,Delites™ supplementation prevents metabolic syndrome onset and modulates gut microbiome in male Sprague Dawley rats fed on cholesterol- and fat-enriched diet: a randomized preclinical trial study.,microbiome,"Parameters including lipid profiles, enzymatic activity, molecular biomarkers, and gut microbiota composition were analyzed.; Delites™ significantly improved lipid profiles, reduced inflammation (TNF-α), enhanced anti-inflammatory markers (IL-10), and increased energy metabolism regulator PGC-1α.",,,,,,,,,detail_hint,expansion2_queue,pending,
PMID:36239189,PubMed,36239189,"Effect of faecal microbial transplant via colonoscopy in patients with severe obesity and insulin resistance: A randomized double-blind, placebo-controlled Phase 2 trial.",weight,"The main outcome was homeostatic model assessment of insulin resistance (HOMA-IR) and secondary outcomes were glycated haemoglobin levels, lipid profile, weight, gut hormones, endotoxin, appetite measures, intestinal microbiome (IM), metagenome, serum/faecal metabolites, quality of life, anxiety and depression scores.; In the allogenic versus autologous groups, HOMA-IR and clinical variables did not change significantly, but IM and metabolites changed favourably (P < 0.05): at 1 month, Coprococc",P < 0.05,,,,,,,n = 15; n = 13,detail_hint,expansion2_queue,pending,
PMID:36239189,PubMed,36239189,"Effect of faecal microbial transplant via colonoscopy in patients with severe obesity and insulin resistance: A randomized double-blind, placebo-controlled Phase 2 trial.",glucose,"The main outcome was homeostatic model assessment of insulin resistance (HOMA-IR) and secondary outcomes were glycated haemoglobin levels, lipid profile, weight, gut hormones, endotoxin, appetite measures, intestinal microbiome (IM), metagenome, serum/faecal metabolites, quality of life, anxiety and depression scores.; In the allogenic versus autologous groups, HOMA-IR and clinical variables did not change significantly, but IM and metabolites changed favourably (P < 0.05): at 1 month, Coprococc",P < 0.05,,,,,,,n = 15; n = 13,detail_hint,expansion2_queue,pending,
PMID:36239189,PubMed,36239189,"Effect of faecal microbial transplant via colonoscopy in patients with severe obesity and insulin resistance: A randomized double-blind, placebo-controlled Phase 2 trial.",lipid,"The main outcome was homeostatic model assessment of insulin resistance (HOMA-IR) and secondary outcomes were glycated haemoglobin levels, lipid profile, weight, gut hormones, endotoxin, appetite measures, intestinal microbiome (IM), metagenome, serum/faecal metabolites, quality of life, anxiety and depression scores.; In the allogenic versus autologous groups, HOMA-IR and clinical variables did not change significantly, but IM and metabolites changed favourably (P < 0.05): at 1 month, Coprococc",P < 0.05,,,,,,,n = 15; n = 13,detail_hint,expansion2_queue,pending,
PMID:36239189,PubMed,36239189,"Effect of faecal microbial transplant via colonoscopy in patients with severe obesity and insulin resistance: A randomized double-blind, placebo-controlled Phase 2 trial.",microbiome,"The main outcome was homeostatic model assessment of insulin resistance (HOMA-IR) and secondary outcomes were glycated haemoglobin levels, lipid profile, weight, gut hormones, endotoxin, appetite measures, intestinal microbiome (IM), metagenome, serum/faecal metabolites, quality of life, anxiety and depression scores.; In the allogenic versus autologous groups, HOMA-IR and clinical variables did not change significantly, but IM and metabolites changed favourably (P < 0.05): at 1 month, Coprococc",P < 0.05,,,,,,,n = 15; n = 13,detail_hint,expansion2_queue,pending,
NCT:NCT05440630,ClinicalTrials.gov,NCT05440630,Study of Efficacy of a Probiotic and Postbiotic in Overweight and Obese Individuals,weight,Study of Efficacy of a Probiotic and Postbiotic in Overweight and Obese Individuals  Probiotics; Postbiotic; Placebo Change in abdominal/visceral fat area Change in abdominal subcutaneous fat area; Change in body composition; Change in body weight; Change in BMI; Change in waist circumference; Change in hip circumference; Change in lipid profile; Change in systolic and diastolic blood pressure; Changes in glucose profile; Change in cortisol levels Probiotic; Postbiotic; Placebo,,,,,,,,0,detail_hint,expansion2_queue,pending,
NCT:NCT05440630,ClinicalTrials.gov,NCT05440630,Study of Efficacy of a Probiotic and Postbiotic in Overweight and Obese Individuals,BMI,Study of Efficacy of a Probiotic and Postbiotic in Overweight and Obese Individuals  Probiotics; Postbiotic; Placebo Change in abdominal/visceral fat area Change in abdominal subcutaneous fat area; Change in body composition; Change in body weight; Change in BMI; Change in waist circumference; Change in hip circumference; Change in lipid profile; Change in systolic and diastolic blood pressure; Changes in glucose profile; Change in cortisol levels Probiotic; Postbiotic; Placebo,,,,,,,,0,detail_hint,expansion2_queue,pending,
NCT:NCT05440630,ClinicalTrials.gov,NCT05440630,Study of Efficacy of a Probiotic and Postbiotic in Overweight and Obese Individuals,waist,Study of Efficacy of a Probiotic and Postbiotic in Overweight and Obese Individuals  Probiotics; Postbiotic; Placebo Change in abdominal/visceral fat area Change in abdominal subcutaneous fat area; Change in body composition; Change in body weight; Change in BMI; Change in waist circumference; Change in hip circumference; Change in lipid profile; Change in systolic and diastolic blood pressure; Changes in glucose profile; Change in cortisol levels Probiotic; Postbiotic; Placebo,,,,,,,,0,detail_hint,expansion2_queue,pending,
NCT:NCT05440630,ClinicalTrials.gov,NCT05440630,Study of Efficacy of a Probiotic and Postbiotic in Overweight and Obese Individuals,body_fat,Study of Efficacy of a Probiotic and Postbiotic in Overweight and Obese Individuals  Probiotics; Postbiotic; Placebo Change in abdominal/visceral fat area Change in abdominal subcutaneous fat area; Change in body composition; Change in body weight; Change in BMI; Change in waist circumference; Change in hip circumference; Change in lipid profile; Change in systolic and diastolic blood pressure; Changes in glucose profile; Change in cortisol levels Probiotic; Postbiotic; Placebo,,,,,,,,0,detail_hint,expansion2_queue,pending,
