evidence_id,source_database,source_accession,title,intervention_component,suggested_intervention,suggested_duration,suggested_cfu,suggested_dose,final_species,final_strain,final_total_CFU_per_day,final_log10_CFU_per_day,final_prebiotic_type,final_prebiotic_dose_g_day,final_duration_weeks,final_dosage_form,reviewer,review_status,reviewer_note
PMID:35467389,PubMed,35467389,Whole-Genome Shotgun Metagenomic Sequencing Reveals Distinct Gut Microbiome Signatures of Obese Cats.,primary_intervention,,,,,,,,,,,,,codex,pending,
PMID:36091491,PubMed,36091491,Multi-omic analyses identify mucosa bacteria and fecal metabolites associated with weight loss after fecal microbiota transplantation.,primary_intervention,,,,,,,,,,,,,codex,pending,
EUROPEPMC:37661739,PubMed,37661739,Questioning the foundations of the gut microbiota and obesity.,primary_intervention,,,,,,,,,,,,,codex,pending,
PMID:37474971,PubMed,37474971,Effects of synbiotic supplementation on intestinal microbiota composition in children and adolescents with exogenous obesity: (Probesity-2 trial).,primary_intervention,,12 weeks; 12-week,2.5 x 10^9 CFU,625 mg,,,,,,,,,codex,pending,
PMID:37915619,PubMed,37915619,A nutritional supplement taken during preconception and pregnancy influences human milk macronutrients in women with overweight/obesity and gestational diabetes mellitus.,primary_intervention,,1 week; 12 months; 3 months; 6 months,,,,,,,,,,,codex,pending,
PMID:37562188,PubMed,37562188,Does gut microbiota affect the success of weight loss? Evidence and speculation.,primary_intervention,,,,,,,,,,,,,codex,pending,
PMID:37642346,PubMed,37642346,"Gut microbiome diversity, variability, and latent community types compared with shifts in body weight during the freshman year of college in dormitory-housed adolescents.",primary_intervention,,,,,,,,,,,,,codex,pending,
EUROPEPMC:39421246,PubMed,39421246,"Probiotics, prebiotics, synbiotics and other microbiome-based innovative therapeutics to mitigate obesity and enhance longevity via the gut-brain axis.",primary_intervention,,,,,,,,,,,,,codex,pending,
EUROPEPMC:37771199,PubMed,37771199,Human gut microbiome: Therapeutic opportunities for metabolic syndrome-Hype or hope?,primary_intervention,,,,,,,,,,,,,codex,pending,
NCT:NCT00522353,ClinicalTrials.gov,NCT00522353,Prebiotic Fiber as a Modifier of Satiety Hormones and Body Weight in Overweight and Obese Adults,primary_intervention,Oligofructose; Placebo,,,,,,,,,,,,codex,pending,
PMID:20216555,PubMed,20216555,Regulation of abdominal adiposity by probiotics (Lactobacillus gasseri SBT2055) in adults with obese tendencies in a randomized controlled trial.,primary_intervention,,12 weeks,,200 g/day,,,,,,,,,codex,pending,
NCT:NCT01650025,ClinicalTrials.gov,NCT01650025,"Effects of VSL#3 on Metabolic, Endocrine, Lipidomic and Inflammatory Parameters of Pediatric Patients With BMI>90°",primary_intervention,VSL#3 active probiotic; VSL#3 placebo,,,,,,,,,,,,codex,pending,
NCT:NCT05671731,ClinicalTrials.gov,NCT05671731,Combining Prebiotic and Diet/Physical Activity Educational Program Effects on Body Composition and Intestinal Microbiota in Children,primary_intervention,Beneo Synergy 1; Project FUN,12 weeks,,,,,,,,,,,codex,pending,
NCT:NCT01870544,ClinicalTrials.gov,NCT01870544,"Does Weight Loss Surgery and Probiotic Supplementation Lead to a ""Lean"" Gut Microbiota?",primary_intervention,Lactobacillus Rhamnosus GG; Placebo,,,,,,,,,,,,codex,pending,
PMID:24184299,PubMed,24184299,A randomized triple-masked controlled trial on the effects of synbiotics on inflammation markers in overweight children.,primary_intervention,,,,,,,,,,,,,codex,pending,
PMID:38953736,PubMed,38953736,"Beneficial effects of a new probiotic formulation on adipocytokines, appetite-regulating hormones, and metabolic parameters in obese women.",primary_intervention,,12 weeks,7 x 10^10 CFU; 5 x 10^9 CFU,40 mg,,,,,,,,,codex,pending,
PMID:38940505,PubMed,38940505,Role of the intestinal microbiota in contributing to weight disorders and associated comorbidities.,primary_intervention,,,,,,,,,,,,,codex,pending,
PMID:39125666,PubMed,39125666,Metabolic Syndrome and Psoriasis: Pivotal Roles of Chronic Inflammation and Gut Microbiota.,primary_intervention,,,,,,,,,,,,,codex,pending,
PMID:39400776,PubMed,39400776,Impact of bariatric surgery on gut microbiota composition in obese patients compared to healthy controls.,primary_intervention,,,,,,,,,,,,,codex,pending,
PMID:38409604,PubMed,38409604,Resistant starch intake facilitates weight loss in humans by reshaping the gut microbiota.,primary_intervention,,8 weeks,,,,,,,,,,,codex,pending,
EUROPEPMC:39159270,PubMed,39159270,Obesity and the gut microbiota: implications of neuroendocrine and immune signaling.,primary_intervention,,,,,,,,,,,,,codex,pending,
EUROPEPMC:40295195,PubMed,40295195,"Microbiome, Potential Therapeutic Agents: New Players of Obesity Treatment.",primary_intervention,,,,,,,,,,,,,codex,pending,
EUROPEPMC:41426235,PubMed,41426235,Modulating Metabolic Health and Physiological Functions: Advances in Dietary Interventions Targeting Gut Microbiota.,primary_intervention,,,,,,,,,,,,,codex,pending,
EUROPEPMC:41220421,PubMed,41220421,Therapeutic Potential Targeting Gut Microbiota Modulation With Emphasis on,primary_intervention,,,,,,,,,,,,,codex,pending,
PMID:39984625,PubMed,39984625,Effects of oral supplementation of probiotics on body weight and visceral fat in obese patients: a meta-analysis and systematic review.,primary_intervention,,,,,,,,,,,,,codex,pending,
PMID:40637175,PubMed,40637175,Gut microbiome-based interventions for the management of obesity in children and adolescents aged up to 19 years.,primary_intervention,,,,,,,,,,,,,codex,pending,
PMID:39997695,PubMed,39997695,Synergistic Effects of Probiotics and Lifestyle Interventions on Intestinal Microbiota Composition and Clinical Outcomes in Obese Adults.,primary_intervention,,60 days,,,,,,,,,,,codex,pending,
PMID:40192559,PubMed,40192559,The Effect of Prebiotics and Probiotics (Synbiotics) on Weight Loss and Biochemical Parameters in Obese Individuals.,primary_intervention,,3 months,,,,,,,,,,,codex,pending,
PMID:40434504,PubMed,40434504,Harnessing Probiotics: Exploring the Role of the Gut Microbiome in Combating Obesity.,primary_intervention,,,,,,,,,,,,,codex,pending,
PMID:41348832,PubMed,41348832,"Human-derived fecal virome transplantation (FVT) reshapes the murine gut microbiota and virome, enhancing glucose regulation.",primary_intervention,,17 weeks,,,,,,,,,,,codex,pending,
PMID:41374064,PubMed,41374064,Marine-Algal-Derived Postbiotics Modulating the Gut Microbiota-Adipose Tissue Axis in Obesity: A New Frontier.,primary_intervention,,,,,,,,,,,,,codex,pending,
EUROPEPMC:39944116,PubMed,39944116,"The effect of probiotics, prebiotics and synbiotics on gut microbial community profile in overweight and obese Latin American and Caribbean populations: a systematic review of human trials.",primary_intervention,,8 weeks,,,,,,,,,,,codex,pending,
EUROPEPMC:41246285,PubMed,41246285,Microbiome-based therapeutics for metabolic disorders: harnessing microbial intrusions for treatment.,primary_intervention,,,,,,,,,,,,,codex,pending,
EUROPEPMC:41133047,PubMed,41133047,Efficacy of Gut Microbiome-Targeted Therapies in Modulating Systemic Inflammation and Low-Grade Chronic Inflammatory States in Adults With Metabolic Disorders: A Systematic Review.,primary_intervention,,,,,,,,,,,,,codex,pending,
EUROPEPMC:41373952,PubMed,41373952,Obesity and Diabetes in Mexico: An Approach to the Intestinal Microbiota.,primary_intervention,,,,,,,,,,,,,codex,pending,
EUROPEPMC:41576942,PubMed,41576942,"Gut microbiome and obesity care: Bridging dietary, surgical, and pharmacological interventions.",primary_intervention,,,,,,,,,,,,,codex,pending,
PMID:41871887,PubMed,41871887,Effects of Nutritional Supplement Intake on Pregnancy Outcomes in Overweight and Obese Women: A Systematic Review and Meta-Analysis.,primary_intervention,,,,,,,,,,,,,codex,pending,
PMID:41961895,PubMed,41961895,"Effects of Probiotic and Synbiotic Supplementation on Metabolic and Hepatic Outcomes in Children and Adolescents With Obesity, Including Those With Obesity-Related Metabolic Dysfunction-Associated Steatotic Liver Disease: A Systematic Review and Meta-Analysis.",primary_intervention,,,,6.40 mg; 2.68 mg,,,,,,,,,codex,pending,
PMID:41205303,PubMed,41205303,Bacteroides acidifaciens alleviates high-fat diet-induced obesity-related osteoporosis by regulating gut microbiota and bile acid metabolism via the gut-bone axis.,primary_intervention,,16 weeks,,,,,,,,,,,codex,pending,
PMID:41499920,PubMed,41499920,Gut microbiota composition and derived enterotypes are associated with ponderal status in preschool children. Childhood obesity risk assessment longitudinal study (CORALS) cohort.,primary_intervention,,,,,,,,,,,,,codex,pending,
PMID:41599902,PubMed,41599902,Personalized Nutrition Through the Gut Microbiome in Metabolic Syndrome and Related Comorbidities.,primary_intervention,,,,,,,,,,,,,codex,pending,
PMID:41812148,PubMed,41812148,"Effects of Polyphenols on Gut Health and Inflammation in Overweight and Obese Populations: A Systematic Review and Meta-analysis of Dose, Duration, and Food Matrix.",primary_intervention,,6 weeks,,400 mg; 2.79 mg; 4.26 mg,,,,,,,,,codex,pending,
PMID:41882376,PubMed,41882376,Genetically mediated causal relationship between gut microbiota composition and childhood obesity.,primary_intervention,,,,,,,,,,,,,codex,pending,
PMID:42157654,PubMed,42157654,"Gut Microbiota as a Mediator of Sarcopenic Obesity: Mechanisms, Modifiable Factors, and Healthcare Burden.",primary_intervention,,,,,,,,,,,,,codex,pending,
EUROPEPMC:41850442,PubMed,41850442,Targeting 7-ketocholesterol-driven metabolic dysfunction in obesity: Therapeutic potential of Bifidobacterium and dietary antioxidants.,primary_intervention,,,,,,,,,,,,,codex,pending,
EUROPEPMC:10.64898/2026.04.07.716956,publisher supplementary data,10.64898/2026.04.07.716956,Engineered Lactate Catabolizing Probiotics Reveal Timescale Dependent Microbiome-Host Metabolic Coupling,primary_intervention,,,,,,,,,,,,,codex,pending,
EUROPEPMC:41999447,PubMed,41999447,Reconsidering Obesity in India Through a Gut-Metabolic Lens: Mechanistic Insights and the Emerging Role of Synbiotics in Individuals with the Thin-Fat Phenotype.,primary_intervention,,,,,,,,,,,,,codex,pending,
EUROPEPMC:42015346,PubMed,42015346,Gut microbiome and metabolic health: mechanisms and precision interventions.,primary_intervention,,,,,,,,,,,,,codex,pending,
EUROPEPMC:41507594,PubMed,41507594,"Impact of probiotic, prebiotic, and synbiotic supplementation on the gut microbiome in older adults with sarcopenia, obesity, and sarcopenic obesity.",primary_intervention,,,,,,,,,,,,,codex,pending,
