evidence_id,source_database,source_accession,title,intervention_component,suggested_intervention,suggested_duration,suggested_cfu,suggested_dose,final_species,final_strain,final_total_CFU_per_day,final_log10_CFU_per_day,final_prebiotic_type,final_prebiotic_dose_g_day,final_duration_weeks,final_dosage_form,reviewer,review_status,reviewer_note
PMID:42157654,PubMed,42157654,"Gut Microbiota as a Mediator of Sarcopenic Obesity: Mechanisms, Modifiable Factors, and Healthcare Burden.",primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:39159270,PubMed,39159270,Obesity and the gut microbiota: implications of neuroendocrine and immune signaling.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:39944116,PubMed,39944116,"The effect of probiotics, prebiotics and synbiotics on gut microbial community profile in overweight and obese Latin American and Caribbean populations: a systematic review of human trials.",primary_intervention,,8 weeks,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:40295195,PubMed,40295195,"Microbiome, Potential Therapeutic Agents: New Players of Obesity Treatment.",primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41080326,PubMed,41080326,Gut Microbiota Modulation in Type 2 Diabetes and Cardiometabolic Risk: A Systematic Review.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41133047,PubMed,41133047,Efficacy of Gut Microbiome-Targeted Therapies in Modulating Systemic Inflammation and Low-Grade Chronic Inflammatory States in Adults With Metabolic Disorders: A Systematic Review.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41220421,PubMed,41220421,Therapeutic Potential Targeting Gut Microbiota Modulation With Emphasis on,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41246285,PubMed,41246285,Microbiome-based therapeutics for metabolic disorders: harnessing microbial intrusions for treatment.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41373952,PubMed,41373952,Obesity and Diabetes in Mexico: An Approach to the Intestinal Microbiota.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41426235,PubMed,41426235,Modulating Metabolic Health and Physiological Functions: Advances in Dietary Interventions Targeting Gut Microbiota.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:39984625,PubMed,39984625,Effects of oral supplementation of probiotics on body weight and visceral fat in obese patients: a meta-analysis and systematic review.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:39997695,PubMed,39997695,Synergistic Effects of Probiotics and Lifestyle Interventions on Intestinal Microbiota Composition and Clinical Outcomes in Obese Adults.,primary_intervention,,60 days,,,,,,,,,,,supplement_next_queue,pending,
PMID:40192559,PubMed,40192559,The Effect of Prebiotics and Probiotics (Synbiotics) on Weight Loss and Biochemical Parameters in Obese Individuals.,primary_intervention,,3 months,,,,,,,,,,,supplement_next_queue,pending,
PMID:40434504,PubMed,40434504,Harnessing Probiotics: Exploring the Role of the Gut Microbiome in Combating Obesity.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:40637175,PubMed,40637175,Gut microbiome-based interventions for the management of obesity in children and adolescents aged up to 19 years.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:41348832,PubMed,41348832,"Human-derived fecal virome transplantation (FVT) reshapes the murine gut microbiota and virome, enhancing glucose regulation.",primary_intervention,,17 weeks,,,,,,,,,,,supplement_next_queue,pending,
PMID:41374064,PubMed,41374064,Marine-Algal-Derived Postbiotics Modulating the Gut Microbiota-Adipose Tissue Axis in Obesity: A New Frontier.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:37771199,PubMed,37771199,Human gut microbiome: Therapeutic opportunities for metabolic syndrome-Hype or hope?,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:39421246,PubMed,39421246,"Probiotics, prebiotics, synbiotics and other microbiome-based innovative therapeutics to mitigate obesity and enhance longevity via the gut-brain axis.",primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:38409604,PubMed,38409604,Resistant starch intake facilitates weight loss in humans by reshaping the gut microbiota.,primary_intervention,,8 weeks,,,,,,,,,,,supplement_next_queue,pending,
PMID:38940505,PubMed,38940505,Role of the intestinal microbiota in contributing to weight disorders and associated comorbidities.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:38953736,PubMed,38953736,"Beneficial effects of a new probiotic formulation on adipocytokines, appetite-regulating hormones, and metabolic parameters in obese women.",primary_intervention,,12 weeks,7 x 10^10 CFU; 5 x 10^9 CFU,40 mg,,,,,,,,,supplement_next_queue,pending,
PMID:39125666,PubMed,39125666,Metabolic Syndrome and Psoriasis: Pivotal Roles of Chronic Inflammation and Gut Microbiota.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:39400776,PubMed,39400776,Impact of bariatric surgery on gut microbiota composition in obese patients compared to healthy controls.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:37661739,PubMed,37661739,Questioning the foundations of the gut microbiota and obesity.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:37474971,PubMed,37474971,Effects of synbiotic supplementation on intestinal microbiota composition in children and adolescents with exogenous obesity: (Probesity-2 trial).,primary_intervention,,12 weeks; 12-week,2.5 x 10^9 CFU,625 mg,,,,,,,,,supplement_next_queue,pending,
PMID:37562188,PubMed,37562188,Does gut microbiota affect the success of weight loss? Evidence and speculation.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:37642346,PubMed,37642346,"Gut microbiome diversity, variability, and latent community types compared with shifts in body weight during the freshman year of college in dormitory-housed adolescents.",primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:37915619,PubMed,37915619,A nutritional supplement taken during preconception and pregnancy influences human milk macronutrients in women with overweight/obesity and gestational diabetes mellitus.,primary_intervention,,1 week; 12 months; 3 months; 6 months,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:34973469,PubMed,34973469,Microbiota and body weight control: Weight watchers within?,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:36313072,PubMed,36313072,Gut microbiota and obesity: New insights.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:35467389,PubMed,35467389,Whole-Genome Shotgun Metagenomic Sequencing Reveals Distinct Gut Microbiome Signatures of Obese Cats.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:36091491,PubMed,36091491,Multi-omic analyses identify mucosa bacteria and fecal metabolites associated with weight loss after fecal microbiota transplantation.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:36281657,PubMed,36281657,Algal polysaccharides and derivatives as potential therapeutics for obesity and related metabolic diseases.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:36530587,PubMed,36530587,Microbiome-Targeted Therapies as an Adjunct to Traditional Weight Loss Interventions: A Systematic Review and Meta-Analysis.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:33722164,PubMed,33722164,The impact of the gut microbiota on the reproductive and metabolic endocrine system.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:34065217,PubMed,34065217,,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:34836254,PubMed,34836254,Impact of Exercise on Gut Microbiota in Obesity.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:33459204,PubMed,33459204,Probiotics as a therapeutic strategy in obesity and overweight: a systematic review.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:34684633,PubMed,34684633,Effects of Probiotics and Synbiotics on Weight Loss in Subjects with Overweight or Obesity: A Systematic Review.,primary_intervention,,12 weeks,,,,,,,,,,,supplement_next_queue,pending,
PMID:34946095,PubMed,34946095,Metagenome-Scale Metabolic Network Suggests Folate Produced by,primary_intervention,,105 days,,,,,,,,,,,supplement_next_queue,pending,
PMID:31064150,PubMed,31064150,Mulberry Leaf Polyphenols and Fiber Induce Synergistic Antiobesity and Display a Modulation Effect on Gut Microbiota and Metabolites.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41276282,PubMed,41276282,Aging and the microbiome: implications for health and disease.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41596930,PubMed,41596930,,primary_intervention,,12 weeks,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41599808,PubMed,41599808,About Unsuccessful Responders to Diet and Physical Activity Interventions: A Focus on Energy Balance and Body-Weight Loss.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41683193,PubMed,41683193,Gut Microbiota Impact on Cognitive Function in Humans.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41703894,PubMed,41703894,GLP-1 agonists and the gut microbiome: A bidirectional relationship.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41745391,PubMed,41745391,Probiotics as Microbiome Modulators in Male Infertility: Rethinking Dysbiosis Across the Gut-Testis Axis.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41746476,PubMed,41746476,"The Gut-Brain Axis in Obesity: Mechanisms, Development, and Therapeutic Perspectives.",primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41769660,PubMed,41769660,Retrospective insights into probiotic and prebiotic interventions: associations with gut microbiota profiles and nutritional outcomes.,primary_intervention,,12 weeks,,5 mg; 6 mg,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41774188,PubMed,41774188,"Microbes, mood, and metabolism/obesity: Pharmacological insights into the gut-obesity-depression triad.",primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41782088,PubMed,41782088,"The relationship between intestinal flora and androgen level, glucose and lipid metabolism, inflammatory response and reproductive hormones: a systematic review and meta-analysis.",primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41783897,PubMed,41783897,"Obesity: current developments in mechanisms, diagnosis, classification and the evolution of personalized management.",primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41788730,PubMed,41788730,Impact of sleeve gastrectomy on bone metabolism in obese patients: from mechanisms to clinical prevention.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41798990,PubMed,41798990,Microbiota management: a perspective for kidney transplant patients.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41841409,PubMed,41841409,Bioengineered Probiotic-Prebiotic Hierarchical Microspheres With pH-Responsive Architecture Reprogram Immunometabolism in Obesity-Related Disorders.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41880417,PubMed,41880417,EXPLORING THE IMPACT OF GUT MICROBIOTA MODULATION ON COLORECTAL CANCER THERAPY: A BIBLIOMETRIC ANALYSIS OF PROBIOTIC AND PREBIOTIC INTERVENTIONS.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41883787,PubMed,41883787,Maternal probiotic and prebiotic supplementation on glucose metabolism in pregnant women and their offspring: effects and related mechanisms.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41884636,PubMed,41884636,"Engineered bacteria: a novel era for metabolic, cardiovascular and cerebrovascular diseases therapy.",primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41901168,PubMed,41901168,Anti-Obesogenic Effects of Culinary Herbs Through Modulation of Inflammation and Metabolic Pathways.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41906418,PubMed,41906418,Dysregulated eating behaviour and microbiota-based interventions targeting eating disorders and food addiction.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41971399,PubMed,41971399,Fermentation method outweighs geographic origin in shaping kefir's,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:42108208,PubMed,42108208,Comparative Efficacy of Probiotics for the Treatment of Obesity: A Systematic Review and Network Meta-analysis.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:42180583,PubMed,42180583,Impact of probiotics and prebiotics on glucose/lipid metabolism in metabolic dysfunction-associated steatotic liver disease: mechanisms and implications.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:42193156,PubMed,42193156,Oxidative Stress-Gut Microbiome Crosstalk: Intestinal Redox Imbalance and Probiotics Therapeutic Potential.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:42197026,PubMed,42197026,Exercise and the Gut Microbiome: From Mechanisms to Clinical Applications.,primary_intervention,,12-week,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:PMC13203418,publisher supplementary data,PMC13203418,Oxidative Stress–Gut Microbiome Crosstalk: Intestinal Redox Imbalance and Probiotics Therapeutic Potential,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:PMC13206985,publisher supplementary data,PMC13206985,Current Understanding of Probiotic Strains and Immune Function: From Gut Microbiota to Systemic Immunity,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:40587116,PubMed,40587116,Prediction of Weight Loss and Regain Based on Multiomic and Phenotypic Features: Results From a Calorie-Restricted Feeding Trial.,primary_intervention,,12-week; 28-week,,,,,,,,,,,supplement_next_queue,pending,
PMID:41580820,PubMed,41580820,Targeting G-protein-coupled receptors and gut microbiota: Ge-Lian Qi-Shen decoction elevates GLP-1 to combat non-alcoholic fatty liver disease.,primary_intervention,,4-week,,,,,,,,,,,supplement_next_queue,pending,
PMID:41657529,PubMed,41657529,Association of Anti-Inflammatory Dietary Adherence With Biomarkers and Gut Microbiota Related to Colorectal Cancer Risk: A Retrospective Study.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:41895350,PubMed,41895350,"Understanding gut microbiota dysbiosis as a plausible link between obstructive sleep apnea (OSA), viral infections, and lifestyle diseases.",primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:42060019,PubMed,42060019,Association between gut microbiota and sarcopenia in older adults: a cross-sectional analysis from the second wave of the Birjand Longitudinal Aging Study (BLAS).,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:42061563,PubMed,42061563,Oroxin A in Linggui Zhugan Decoction in the treatment of MASH by regulating cholesterol-bile acid metabolism.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:42116498,PubMed,42116498,Timing matters in type 2 diabetes: Early high-Fiber nutrition enhances glycemic control and reshapes gut microbiota.,primary_intervention,,7-day; 23-day; 90 days,,,,,,,,,,,supplement_next_queue,pending,
PMID:42139619,PubMed,42139619,"Clinical, endoscopic, morphological and microbiological characteristics of diverticular disease in patients with metabolic disorders.",primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:42151830,PubMed,42151830,Short-term synbiotic supplementation and intrahepatic triglyceride content assessed by proton MR spectroscopy: a pilot study.,primary_intervention,,3-month; 12 weeks,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:39857762,PubMed,39857762,Malnutrition and Its Influence on Gut sIgA-Microbiota Dynamics.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:40299326,PubMed,40299326,Intestinal Microbiota Modulation by Fecal Microbiota Transplantation in Nonalcoholic Fatty Liver Disease.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:40673005,PubMed,40673005,The role of probiotics in adolescents' obesity.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41030554,PubMed,41030554,,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41097469,PubMed,41097469,Effect of Probiotics Containing,primary_intervention,,8 weeks,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41120928,PubMed,41120928,A novel synbiotic formulation prevents calcium oxalate stones by restoring gut microbiota homeostasis.,primary_intervention,,28 days,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41137026,PubMed,41137026,Akkermansia muciniphila: a microbial guardian against oxidative stress-gut microbiota crosstalk and clinical prospects.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41200610,PubMed,41200610,Gut Microbiota-Directed Interventions in Type 2 Diabetes: A Systematic Review of Clinical Outcomes and Complication Risk.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41269489,PubMed,41269489,Effect of host and gut microbiota-altering interventions on sarcopenia or its defining parameters: a systematic review and meta-analysis of nutrition-based intervention studies.,primary_intervention,,12 weeks,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41295220,PubMed,41295220,Impact of Reducing Obesity in PCOS: Methods and Treatment Outcomes.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41308055,PubMed,41308055,Oral Methods of Microbiota Manipulation for Depression Symptoms: A Systematic Review: Méthodes orales de manipulation du microbiote pour traiter les symptômes de dépression : Une revue systématique.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41377642,PubMed,41377642,"Gut Microbiome and Cardiovascular Health: Mechanisms, Therapeutic Potential and Future Directions.",primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41488302,PubMed,41488302,"Mechanisms of gut microbiota in host fat deposition: metabolites, signaling pathways, and translational applications.",primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41516240,PubMed,41516240,From Gut Dysbiosis to Skin Inflammation in Atopic Dermatitis: Probiotics and the Gut-Skin Axis-Clinical Outcomes and Microbiome Implications.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:41584842,PubMed,41584842,β-cell heterogeneity and molecular plasticity in type 2 diabetes: multi-omics perspectives and the role of gut microbiota.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:39503979,PubMed,39503979,Synbiotic Effects of Lacticaseibacillus paracasei K56 and Prebiotics on the Intestinal Microecology of Children with Obesity.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:39914371,PubMed,39914371,Breastfeeding and Health Benefits for the Mother-Infant Dyad: A Perspective on Human Milk Microbiota.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:40025880,PubMed,40025880,Epigenomic mechanisms of dietary prescriptions for obesity therapy.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:40284712,PubMed,40284712,"Prebiotic Effects of Insoluble Konjac Glucomannan Derived from Edible ""Konnyaku"" on Weight Control.",primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:40572100,PubMed,40572100,Alleviation of Adipose Tissue Inflammation and Obesity Suppression by a Probiotic Strain That Induces GLP-1 Secretion.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:40642833,PubMed,40642833,Quantitative analysis of the efficacy characteristics and influencing factors of weight loss drugs in children and adolescents.,primary_intervention,,56 weeks; 8 weeks,,92 mg; 56 mg,,,,,,,,,supplement_next_queue,pending,
PMID:40772014,PubMed,40772014,"Erchen Decoction Offers Health Benefits in Regulating Obesity: Component Analysis, Network Pharmacology, and Experiment Verification.",primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:40772021,PubMed,40772021,The Effect of Probiotics on the Improvement of Body Weight and Fat.,primary_intervention,,9 weeks,1.5 x 10^9 CFU,,,,,,,,,,supplement_next_queue,pending,
PMID:40895654,PubMed,40895654,Recent Trends in the Prevention and Management of Obesity Among Adults: A Systematic Review.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:41003008,PubMed,41003008,Dietary Modulation of Metabolic Health: From Bioactive Compounds to Personalized Nutrition.,primary_intervention,,6 months,,5 mg,,,,,,,,,supplement_next_queue,pending,
PMID:41373754,PubMed,41373754,,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:41393538,PubMed,41393538,The Obesity Drug Revolution: New Frontiers in Pharmacotherapy.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:38534735,PubMed,38534735,Microbial-Based Bioactive Compounds to Alleviate Inflammation in Obesity.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:38732619,PubMed,38732619,Insights into the Anti-Adipogenic and Anti-Inflammatory Potentialities of Probiotics against Obesity.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:39062848,PubMed,39062848,The Role of,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:39593945,PubMed,39593945,"Probiotic, Postbiotic, and Paraprobiotic Effects of",primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:36943206,PubMed,36943206,Association between intestinal microflora and obesity.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:38030409,PubMed,38030409,Beneficial effects of the probiotics and synbiotics supplementation on anthropometric indices and body composition in adults: A systematic review and meta-analysis.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:36317983,PubMed,36317983,"Microbiome and Human Health: Current Understanding, Engineering, and Enabling Technologies.",primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:36458804,PubMed,36458804,The gut microbiome: a core regulator of metabolism.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:37280680,PubMed,37280680,Maternal microbiota and gestational diabetes: impact on infant health.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:37316582,PubMed,37316582,The gut-liver axis and gut microbiota in health and liver disease.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:37371961,PubMed,37371961,The Preventive Mechanisms of Bioactive Food Compounds against Obesity-Induced Inflammation.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:35531940,PubMed,35531940,Gut microbiota in bariatric surgery.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:36768984,PubMed,36768984,Fermented Foods in the Management of Obesity: Mechanisms of Action and Future Challenges.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:37513229,PubMed,37513229,Weight Loss Supplements.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:37513562,PubMed,37513562,Probiotics and Polycystic Ovary Syndrome: A Perspective for Management in Adolescents with Obesity.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:37571301,PubMed,37571301,Dietary Fat Modulation of Gut Microbiota and Impact on Regulatory Pathways Controlling Food Intake.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:37772600,PubMed,37772600,"Effects of overfeeding on the digestive efficiency, voluntary physical activity levels, and fecal characteristics and microbiota of adult cats.",primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
EUROPEPMC:35370685,PubMed,35370685,Nutraceuticals in the Modulation of the Intestinal Microbiota: Current Status and Future Directions.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:35103461,PubMed,35103461,Akkermansia muciniphila as a novel powerful bacterial player in the treatment of metabolic disorders.,primary_intervention,,,,,,,,,,,,,supplement_next_queue,pending,
PMID:35562794,PubMed,35562794,Elucidating the role of the gut microbiota in the physiological effects of dietary fiber.,primary_intervention,,6-week,,25 g/day; 35 g/day,,,,,,,,,supplement_next_queue,pending,
