evidence_id,source_database,source_accession,doi,pmid,title,year,evidence_type,priority,relevance_score,study_tag,intervention_type_hint,taxa_hint,outcome_hint,needs_manual_review,source_url,queue_rank,queue_reason
EUROPEPMC:41075788,PubMed,41075788,10.1016/j.xcrm.2025.102417,41075788,Food- vs. supplement-based very-low-energy diets and gut microbiome composition in women with high body mass index: A randomized controlled trial.,2025,literature,high,2,randomized_controlled_trial,,,BMI;microbiome,true,https://europepmc.org/article/MED/41075788,11,priority=high; relevance=2; study_tag=randomized_controlled_trial; outcomes=BMI;microbiome
EUROPEPMC:41243448,PubMed,41243448,10.1080/19490976.2025.2580693,41243448,"2'-Fucosyllactose supplementation results in a transient improvement in gut microbial resilience after vancomycin use in adults with overweight or obesity: a randomized, double-blind, placebo-controlled intervention.",2025,literature,high,2,randomized_controlled_trial,,,weight,true,https://europepmc.org/article/MED/41243448,12,priority=high; relevance=2; study_tag=randomized_controlled_trial; outcomes=weight
PMID:40331097,PubMed,40331097,10.3389/fnut.2025.1571473,40331097,Delites™ supplementation prevents metabolic syndrome onset and modulates gut microbiome in male Sprague Dawley rats fed on cholesterol- and fat-enriched diet: a randomized preclinical trial study.,2025,literature,high,2,randomized_controlled_trial,,,lipid;glucose;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/40331097/,13,priority=high; relevance=2; study_tag=randomized_controlled_trial; outcomes=lipid;glucose;microbiome
PMID:36239189,PubMed,36239189,10.1111/dom.14891,36239189,"Effect of faecal microbial transplant via colonoscopy in patients with severe obesity and insulin resistance: A randomized double-blind, placebo-controlled Phase 2 trial.",2023,literature,high,2,randomized_controlled_trial,,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/36239189/,14,priority=high; relevance=2; study_tag=randomized_controlled_trial; outcomes=glucose
NCT:NCT05428137,ClinicalTrials.gov,NCT05428137,,,Study of Safety and Efficacy of a Probiotic and Postbiotic in Overweight Individuals,2022,clinical_trial,high,2,clinical_trial_registry,probiotic;postbiotic,,weight,true,https://clinicaltrials.gov/study/NCT05428137,15,priority=high; relevance=2; study_tag=clinical_trial_registry; outcomes=weight
NCT:NCT05440630,ClinicalTrials.gov,NCT05440630,,,Study of Efficacy of a Probiotic and Postbiotic in Overweight and Obese Individuals,2022,clinical_trial,high,2,clinical_trial_registry,probiotic;postbiotic,,weight,true,https://clinicaltrials.gov/study/NCT05440630,16,priority=high; relevance=2; study_tag=clinical_trial_registry; outcomes=weight
PMID:35592630,PubMed,35592630,10.3389/fnut.2022.861880,35592630,Beneficial Effects of a Low-Glycemic Diet on Serum Metabolites and Gut Microbiota in Obese Women With Prevotella and Bacteriodes Enterotypes: A Randomized Clinical Trial.,2022,literature,high,2,randomized_controlled_trial,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/35592630/,17,priority=high; relevance=2; study_tag=randomized_controlled_trial; outcomes=microbiome
PMID:33718754,PubMed,33718754,10.1093/cdn/nzab006,33718754,Ingesting Yogurt Containing Lactobacillus plantarum OLL2712 Reduces Abdominal Fat Accumulation and Chronic Inflammation in Overweight Adults in a Randomized Placebo-Controlled Trial.,2021,literature,high,2,randomized_controlled_trial,,Lactobacillus,weight,true,https://pubmed.ncbi.nlm.nih.gov/33718754/,18,priority=high; relevance=2; study_tag=randomized_controlled_trial; taxa=Lactobacillus; outcomes=weight
PMID:34229263,PubMed,34229263,10.1016/j.clnu.2021.06.002,34229263,"Supplementation with Bifidobacterium breve BR03 and B632 strains improved insulin sensitivity in children and adolescents with obesity in a cross-over, randomized double-blind placebo-controlled trial.",2021,literature,high,2,randomized_controlled_trial,,Bifidobacterium,glucose,true,https://pubmed.ncbi.nlm.nih.gov/34229263/,19,priority=high; relevance=2; study_tag=randomized_controlled_trial; taxa=Bifidobacterium; outcomes=glucose
PMID:31987116,PubMed,31987116,10.1016/j.clnesp.2019.10.001,31987116,"Effect of a low energy diet, containing a high protein, probiotic condensed yogurt, on biochemical and anthropometric measurements among women with overweight/obesity: A randomised controlled trial.",2020,literature,high,2,randomized_controlled_trial,probiotic,,weight,true,https://pubmed.ncbi.nlm.nih.gov/31987116/,20,priority=high; relevance=2; study_tag=randomized_controlled_trial; outcomes=weight
PMID:30967436,PubMed,30967436,10.2337/dc18-2591,30967436,"Efficacy of Fish Oil and/or Probiotic Intervention on the Incidence of Gestational Diabetes Mellitus in an At-Risk Group of Overweight and Obese Women: A Randomized, Placebo-Controlled, Double-Blind Clinical Trial.",2019,literature,high,2,randomized_controlled_trial,probiotic,,weight,true,https://pubmed.ncbi.nlm.nih.gov/30967436/,21,priority=high; relevance=2; study_tag=randomized_controlled_trial; outcomes=weight
NCT:NCT04293731,ClinicalTrials.gov,NCT04293731,,,Smectite Gel and Probiotic for Obesity and Insulin Resistance,2018,clinical_trial,high,2,clinical_trial_registry,probiotic,,glucose,true,https://clinicaltrials.gov/study/NCT04293731,22,priority=high; relevance=2; study_tag=clinical_trial_registry; outcomes=glucose
NCT:NCT02962583,ClinicalTrials.gov,NCT02962583,,,The Addition of Probiotic Consumption to a Nutritional Intervention and Caloric Restriction on Body Weight and Composition in Overweight Participants,2017,clinical_trial,high,2,clinical_trial_registry,probiotic,,weight,true,https://clinicaltrials.gov/study/NCT02962583,23,priority=high; relevance=2; study_tag=clinical_trial_registry; outcomes=weight
PMID:26134388,PubMed,26134388,10.1017/S0007114515001786,26134388,Dietary modulation of the gut microbiota--a randomised controlled trial in obese postmenopausal women.,2015,literature,high,2,randomized_controlled_trial,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/26134388/,24,priority=high; relevance=2; study_tag=randomized_controlled_trial; outcomes=microbiome
PMID:24120179,PubMed,24120179,10.1186/1475-2891-12-138,24120179,Hypocaloric diet supplemented with probiotic cheese improves body mass index and blood pressure indices of obese hypertensive patients--a randomized double-blind placebo-controlled pilot study.,2013,literature,high,2,randomized_controlled_trial,probiotic,,BMI,true,https://pubmed.ncbi.nlm.nih.gov/24120179/,25,priority=high; relevance=2; study_tag=randomized_controlled_trial; outcomes=BMI
EUROPEPMC:41657363,PubMed,41657363,10.1080/20002297.2026.2624894,41657363,Subgingival microbiome and adjunctive use of probiotics in the treatment of periodontitis in patients with diabetes: a secondary analysis of a randomized clinical trial.,2026,literature,high,1,randomized_controlled_trial,probiotic,,microbiome,true,https://europepmc.org/article/MED/41657363,26,priority=high; relevance=1; study_tag=randomized_controlled_trial; outcomes=microbiome
EUROPEPMC:41978077,PubMed,41978077,10.3390/nu18071025,41978077,"Modulation of Glucose Homeostasis, Metabolic Endotoxemia and Circulating Short-Chain Fatty Acids Following Multi-Species Probiotic Supplementation: Findings from a 12-Week Randomised Placebo-Controlled Trial.",2026,literature,high,1,randomized_controlled_trial,probiotic,,glucose,true,https://europepmc.org/article/MED/41978077,27,priority=high; relevance=1; study_tag=randomized_controlled_trial; outcomes=glucose
EUROPEPMC:39857760,PubMed,39857760,10.3390/biomedicines13010177,39857760,"The Effect of Prebiotics, Alone or as Part of Synbiotics, on Cardiometabolic Parameters in Women with Polycystic Ovary Syndrome: A Systematic Review and Meta-Analysis of Randomized Controlled Trials.",2025,literature,high,1,meta_analysis_or_systematic_review,prebiotic;synbiotic,,glucose,true,https://europepmc.org/article/MED/39857760,28,priority=high; relevance=1; study_tag=meta_analysis_or_systematic_review; outcomes=glucose
NCT:NCT06765057,ClinicalTrials.gov,NCT06765057,,,"Effect of Probiotics ""Psychobiotics"" on Depression and Metabolic Syndrome in Saudi Arabia",2025,clinical_trial,high,1,clinical_trial_registry,probiotic,,glucose,true,https://clinicaltrials.gov/study/NCT06765057,29,priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=glucose
EUROPEPMC:39385189,PubMed,39385189,10.1186/s12888-024-06061-y,39385189,"Effects of synbiotic supplementation on the components of metabolic syndrome in patients with schizophrenia: a randomized, double-blind, placebo-controlled trial.",2024,literature,high,1,randomized_controlled_trial,synbiotic,,glucose,true,https://europepmc.org/article/MED/39385189,30,priority=high; relevance=1; study_tag=randomized_controlled_trial; outcomes=glucose
NCT:NCT07371325,ClinicalTrials.gov,NCT07371325,,,Efficacy of Pediococcus Acidilactici as add-on to Antipsychotic Drugs on Metabolic Syndrome Disturbances in First-episode Psychosis and Schizophrenia Spectrum Disorders.,2024,clinical_trial,high,1,clinical_trial_registry,,,glucose,true,https://clinicaltrials.gov/study/NCT07371325,31,priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=glucose
PMID:38732635,PubMed,38732635,10.3390/nu16091389,38732635,Metabolic Status Influences Probiotic Efficacy for Depression-PRO-DEMET Randomized Clinical Trial Results.,2024,literature,high,1,randomized_controlled_trial,probiotic,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/38732635/,32,priority=high; relevance=1; study_tag=randomized_controlled_trial; outcomes=glucose
PMID:39313030,PubMed,39313030,10.1016/j.ajcnut.2024.09.019,39313030,"The effects of chicory inulin-type fructans supplementation on weight management outcomes: systematic review, meta-analysis, and meta-regression of randomized controlled trials.",2024,literature,high,1,meta_analysis_or_systematic_review,,,weight,true,https://pubmed.ncbi.nlm.nih.gov/39313030/,33,priority=high; relevance=1; study_tag=meta_analysis_or_systematic_review; outcomes=weight
PMID:39599701,PubMed,39599701,10.3390/nu16223916,39599701,"Effectiveness of Probiotics, Prebiotics, and Synbiotics in Managing Insulin Resistance and Hormonal Imbalance in Women with Polycystic Ovary Syndrome (PCOS): A Systematic Review of Randomized Clinical Trials.",2024,literature,high,1,meta_analysis_or_systematic_review,probiotic;prebiotic;synbiotic,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/39599701/,34,priority=high; relevance=1; study_tag=meta_analysis_or_systematic_review; outcomes=glucose
EUROPEPMC:38260154,PubMed,38260154,10.3389/fendo.2023.1282699,38260154,Effect of supplementation with probiotics or synbiotics on cardiovascular risk factors in patients with metabolic syndrome: a systematic review and meta-analysis of randomized clinical trials.,2023,literature,high,1,meta_analysis_or_systematic_review,probiotic;synbiotic,,glucose,true,https://europepmc.org/article/MED/38260154,35,priority=high; relevance=1; study_tag=meta_analysis_or_systematic_review; outcomes=glucose
NCT:NCT06032988,ClinicalTrials.gov,NCT06032988,,,Effect of Probiotic Supplements on Metabolic Control of People With Type 2 Diabetes Mellitus in Greece,2023,clinical_trial,high,1,clinical_trial_registry,probiotic,,glucose,true,https://clinicaltrials.gov/study/NCT06032988,36,priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=glucose
PMID:37880791,PubMed,37880791,10.1186/s13063-023-07691-5,37880791,The effects of intermittent fasting diet alone or in combination with probiotic supplementation in comparison with calorie-restricted diet on metabolic and hormonal profile in patients with polycystic ovary syndrome: study protocol for a randomized clinical trial.,2023,literature,high,1,randomized_controlled_trial,probiotic,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/37880791/,37,priority=high; relevance=1; study_tag=randomized_controlled_trial; outcomes=glucose
NCT:NCT05364814,ClinicalTrials.gov,NCT05364814,,,Use of Probiotic Yogurt in Obese Women,2022,clinical_trial,high,1,clinical_trial_registry,probiotic,,,true,https://clinicaltrials.gov/study/NCT05364814,38,priority=high; relevance=1; study_tag=clinical_trial_registry
PMID:32759229,PubMed,32759229,10.1136/bmjmilitary-2020-001459,32759229,Effects of synbiotic supplementation on the components of metabolic syndrome in military personnel: a double-blind randomised controlled trial.,2022,literature,high,1,randomized_controlled_trial,synbiotic,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/32759229/,39,priority=high; relevance=1; study_tag=randomized_controlled_trial; outcomes=glucose
PMID:33054635,PubMed,33054635,10.1080/1028415X.2020.1826763,33054635,"The combined effects of probiotics and restricted calorie diet on the anthropometric indices, eating behavior, and hormone levels of obese women with food addiction: a randomized clinical trial.",2022,literature,high,1,randomized_controlled_trial,probiotic,,,true,https://pubmed.ncbi.nlm.nih.gov/33054635/,40,priority=high; relevance=1; study_tag=randomized_controlled_trial
PMID:35332040,PubMed,35332040,10.1136/bmjopen-2021-055214,35332040,A randomised controlled trial of a probiotic and a prebiotic examining metabolic and mental health outcomes in adults with pre-diabetes.,2022,literature,high,1,randomized_controlled_trial,probiotic;prebiotic,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/35332040/,41,priority=high; relevance=1; study_tag=randomized_controlled_trial; outcomes=glucose
NCT:NCT04767789,ClinicalTrials.gov,NCT04767789,,,Clinical Trial to Evaluate the Efficacy and Safety of the Probiotic Strains Limosilactocillus Reuteri DSM 32910 and Lacticaseibacillus Paracasei DSM 32851 on Glucose Homeostatis in Prediabetic Adults,2021,clinical_trial,high,1,clinical_trial_registry,probiotic,Lacticaseibacillus,glucose,true,https://clinicaltrials.gov/study/NCT04767789,42,priority=high; relevance=1; study_tag=clinical_trial_registry; taxa=Lacticaseibacillus; outcomes=glucose
PMID:32140184,PubMed,32140184,10.1007/s13167-020-00198-y,32140184,"Effect of probiotics on obesity-related markers per enterotype: a double-blind, placebo-controlled, randomized clinical trial.",2020,literature,high,1,randomized_controlled_trial,probiotic,,,true,https://pubmed.ncbi.nlm.nih.gov/32140184/,43,priority=high; relevance=1; study_tag=randomized_controlled_trial
PMID:33113929,PubMed,33113929,10.3390/nu12113239,33113929,The Role of Dietary Fibre in Modulating Gut Microbiota Dysbiosis in Patients with Type 2 Diabetes: A Systematic Review and Meta-Analysis of Randomised Controlled Trials.,2020,literature,high,1,meta_analysis_or_systematic_review,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/33113929/,44,priority=high; relevance=1; study_tag=meta_analysis_or_systematic_review; outcomes=microbiome
PMID:30641692,PubMed,30641692,10.1016/j.dsx.2018.08.008,30641692,The effect of probiotic supplementation on glycemic control and lipid profile in patients with type 2 diabetes: A randomized placebo controlled trial.,2019,literature,high,1,randomized_controlled_trial,probiotic,,lipid,true,https://pubmed.ncbi.nlm.nih.gov/30641692/,45,priority=high; relevance=1; study_tag=randomized_controlled_trial; outcomes=lipid
PMID:30928918,PubMed,30928918,10.1136/bmjopen-2017-017995,30928918,"Impact of bacterial probiotics on obesity, diabetes and non-alcoholic fatty liver disease related variables: a systematic review and meta-analysis of randomised controlled trials.",2019,literature,high,1,meta_analysis_or_systematic_review,probiotic,,,true,https://pubmed.ncbi.nlm.nih.gov/30928918/,46,priority=high; relevance=1; study_tag=meta_analysis_or_systematic_review
PMID:31358022,PubMed,31358022,10.1186/s13063-019-3553-7,31358022,"Food 4 Health - He Oranga Kai: Assessing the efficacy, acceptability and economic implications of Lactobacillus rhamnosus HN001 and β-glucan to improve glycated haemoglobin, metabolic health, and general well-being in adults with pre-diabetes: study protocol for a 2 × 2 factorial design, parallel group, placebo-controlled randomized controlled trial, with embedded qualitative study and economic analysis.",2019,literature,high,1,randomized_controlled_trial,,Lactobacillus,glucose,true,https://pubmed.ncbi.nlm.nih.gov/31358022/,47,priority=high; relevance=1; study_tag=randomized_controlled_trial; taxa=Lactobacillus; outcomes=glucose
NCT:NCT03630588,ClinicalTrials.gov,NCT03630588,,,Effect of the Consumption of an Enriched Surimi in Abdominal Visceral Adiposity,2018,clinical_trial,high,1,clinical_trial_registry,,,,true,https://clinicaltrials.gov/study/NCT03630588,48,priority=high; relevance=1; study_tag=clinical_trial_registry
PMID:29661605,PubMed,29661605,10.1016/j.dsx.2018.04.015,29661605,Effect of alive probiotic on insulin resistance in type 2 diabetes patients: Randomized clinical trial.,2018,literature,high,1,randomized_controlled_trial,probiotic,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/29661605/,49,priority=high; relevance=1; study_tag=randomized_controlled_trial; outcomes=glucose
PMID:27126957,PubMed,27126957,10.1016/j.nut.2015.11.001,27126957,Beneficial effects of Bifidobacterium lactis on lipid profile and cytokines in patients with metabolic syndrome: A randomized trial. Effects of probiotics on metabolic syndrome.,2016,literature,high,1,randomized_controlled_trial,probiotic,Bifidobacterium,lipid;glucose,true,https://pubmed.ncbi.nlm.nih.gov/27126957/,50,priority=high; relevance=1; study_tag=randomized_controlled_trial; taxa=Bifidobacterium; outcomes=lipid;glucose
NCT:NCT02288572,ClinicalTrials.gov,NCT02288572,,,Probiotic Bacteria in Prevention of the Metabolic Syndrome,2013,clinical_trial,high,1,clinical_trial_registry,probiotic,,glucose,true,https://clinicaltrials.gov/study/NCT02288572,51,priority=high; relevance=1; study_tag=clinical_trial_registry; outcomes=glucose
PMID:22872030,PubMed,22872030,10.1038/ejcn.2012.103,22872030,"The influence of probiotic supplementation on gut permeability in patients with metabolic syndrome: an open label, randomized pilot study.",2012,literature,high,1,randomized_controlled_trial,probiotic,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/22872030/,52,priority=high; relevance=1; study_tag=randomized_controlled_trial; outcomes=glucose
EUROPEPMC:42044114,PubMed,42044114,10.1371/journal.pone.0347754,42044114,"Dietary phytochemical index is associated with systemic inflammation, insulin resistance, and gut microbiota-derived metabolites in individuals with obesity: A cross-sectional study.",2026,literature,medium,3,needs_manual_classification,,,glucose;microbiome,true,https://europepmc.org/article/MED/42044114,53,priority=medium; relevance=3; study_tag=needs_manual_classification; outcomes=glucose;microbiome
EUROPEPMC:38744950,PubMed,38744950,10.1038/s41598-024-61130-2,38744950,"Effect of weight loss program using prebiotics and probiotics on body composition, physique, and metabolic products: longitudinal intervention study.",2024,literature,medium,3,needs_manual_classification,probiotic;prebiotic,,weight;body_composition;glucose,true,https://europepmc.org/article/MED/38744950,54,priority=medium; relevance=3; study_tag=needs_manual_classification; outcomes=weight;body_composition;glucose
EUROPEPMC:39290267,PubMed,39290267,10.1016/j.heliyon.2024.e37609,39290267,The complex link between the gut microbiome and obesity-associated metabolic disorders: Mechanisms and therapeutic opportunities.,2024,literature,medium,3,needs_manual_classification,,,glucose;microbiome,true,https://europepmc.org/article/MED/39290267,55,priority=medium; relevance=3; study_tag=needs_manual_classification; outcomes=glucose;microbiome
PMID:31886746,PubMed,31886746,10.2174/0929867327666191230110128,31886746,The Effect of Prebiotic Products on Decreasing Adiposity Parameters in Overweight and Obese Individuals: A Systematic Review and Meta- Analysis.,2021,literature,medium,3,meta_analysis_or_systematic_review,prebiotic,,weight,true,https://pubmed.ncbi.nlm.nih.gov/31886746/,56,priority=medium; relevance=3; study_tag=meta_analysis_or_systematic_review; outcomes=weight
PMID:26599039,PubMed,26599039,10.1039/c5fo00886g,26599039,Red wine polyphenols modulate fecal microbiota and reduce markers of the metabolic syndrome in obese patients.,2016,literature,medium,3,needs_manual_classification,,,glucose;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/26599039/,57,priority=medium; relevance=3; study_tag=needs_manual_classification; outcomes=glucose;microbiome
EUROPEPMC:40431370,PubMed,40431370,10.3390/nu17101630,40431370,The Role of Nutraceuticals and Probiotics in Addition to Lifestyle Intervention in the Management of Childhood Obesity-Part 1: Metabolic Changes.,2025,literature,medium,2,needs_manual_classification,probiotic,,glucose,true,https://europepmc.org/article/MED/40431370,58,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=glucose
EUROPEPMC:40904889,PubMed,40904889,10.3748/wjg.v31.i30.108680,40904889,From gut microbial ecology to lipid homeostasis: Decoding the role of gut microbiota in dyslipidemia pathogenesis and intervention.,2025,literature,medium,2,needs_manual_classification,,,lipid;microbiome,true,https://europepmc.org/article/MED/40904889,59,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=lipid;microbiome
EUROPEPMC:41299785,PubMed,41299785,10.1186/s41043-025-01137-1,41299785,Association of the dietary index for gut microbiota with metabolic syndrome and its components combining interpretable machine learning algorithms.,2025,literature,medium,2,needs_manual_classification,,,glucose;microbiome,true,https://europepmc.org/article/MED/41299785,60,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=glucose;microbiome
EUROPEPMC:38903852,PubMed,38903852,10.1002/osp4.759,38903852,Use of probiotics in preventing and treating excess weight and obesity. A systematic review.,2024,literature,medium,2,meta_analysis_or_systematic_review,probiotic,,weight,true,https://europepmc.org/article/MED/38903852,61,priority=medium; relevance=2; study_tag=meta_analysis_or_systematic_review; outcomes=weight
PMID:39458486,PubMed,39458486,10.3390/nu16203491,39458486,Microbiota Transplantation in Individuals with Type 2 Diabetes and a High Degree of Insulin Resistance.,2024,literature,medium,2,needs_manual_classification,,,glucose;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/39458486/,62,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=glucose;microbiome
EUROPEPMC:37474971,PubMed,37474971,10.1186/s13099-023-00563-y,37474971,Effects of synbiotic supplementation on intestinal microbiota composition in children and adolescents with exogenous obesity: (Probesity-2 trial).,2023,literature,medium,2,needs_manual_classification,synbiotic,,microbiome,true,https://europepmc.org/article/MED/37474971,63,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:36530587,PubMed,36530587,10.2147/dmso.s378396,36530587,Microbiome-Targeted Therapies as an Adjunct to Traditional Weight Loss Interventions: A Systematic Review and Meta-Analysis.,2022,literature,medium,2,meta_analysis_or_systematic_review,,,weight;microbiome,true,https://europepmc.org/article/MED/36530587,64,priority=medium; relevance=2; study_tag=meta_analysis_or_systematic_review; outcomes=weight;microbiome
PMID:32610476,PubMed,32610476,10.3390/nu12071921,32610476,Probiotic Strains and Intervention Total Doses for Modulating Obesity-Related Microbiota Dysbiosis: A Systematic Review and Meta-analysis.,2020,literature,medium,2,meta_analysis_or_systematic_review,probiotic,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/32610476/,65,priority=medium; relevance=2; study_tag=meta_analysis_or_systematic_review; outcomes=microbiome
PMID:20876708,PubMed,20876708,10.2337/dc10-0556,20876708,"Obesity, diabetes, and gut microbiota: the hygiene hypothesis expanded?",2010,literature,medium,2,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/20876708/,66,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=microbiome
EUROPEPMC:PMC13236860,publisher supplementary data,PMC13236860,,,Precision nutrition targeting the gut microbiota for weight management: mechanisms and applications,,literature,medium,2,needs_manual_classification,,,weight;microbiome,true,,67,priority=medium; relevance=2; study_tag=needs_manual_classification; outcomes=weight;microbiome
EUROPEPMC:41516407,PubMed,41516407,10.3390/ijms27010535,41516407,Inflammation and Resolution in Obesity-Related Cardiovascular Disease.,2026,literature,medium,1,needs_manual_classification,,,,true,https://europepmc.org/article/MED/41516407,68,priority=medium; relevance=1; study_tag=needs_manual_classification
EUROPEPMC:41605465,PubMed,41605465,10.1152/ajpheart.00482.2025,41605465,Metabolic syndrome and a broken heart: trust your gut or risk your heart.,2026,literature,medium,1,needs_manual_classification,,,glucose,true,https://europepmc.org/article/MED/41605465,69,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=glucose
EUROPEPMC:41656244,PubMed,41656244,10.1186/s12967-026-07836-5,41656244,Multiomics: the intersection of personalized nutrition in cardiometabolic diseases.,2026,literature,medium,1,needs_manual_classification,,,glucose,true,https://europepmc.org/article/MED/41656244,70,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=glucose
EUROPEPMC:41696101,PubMed,41696101,10.4239/wjd.v17.i2.114124,41696101,"Gut microbiota dysbiosis, circulating microbial genetic traces, and their role in gestational diabetes.",2026,literature,medium,1,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/41696101,71,priority=medium; relevance=1; study_tag=needs_manual_classification; outcomes=microbiome
