evidence_id,source_database,source_accession,doi,pmid,title,year,evidence_type,priority,relevance_score,study_tag,intervention_type_hint,taxa_hint,outcome_hint,needs_manual_review,source_url
EUROPEPMC:42212103,PubMed,42212103,10.3389/fped.2026.1773294,42212103,Gut microbiota and pediatric metabolic dysfunction-associated steatotic liver disease: clinical evidence and therapeutic implications.,2026,literature,medium,2,needs_manual_classification,,,glucose;microbiome,true,https://europepmc.org/article/MED/42212103
EUROPEPMC:41901529,PubMed,41901529,10.3390/medicina62030444,41901529,Heart-Gut Axis in Cardiometabolic Disease: Microbiome-Mediated Pathways Linking Metabolic Syndrome to Cardiovascular Risk.,2026,literature,medium,2,needs_manual_classification,,,glucose;microbiome,true,https://europepmc.org/article/MED/41901529
EUROPEPMC:PMC13032950,publisher supplementary data,PMC13032950,,,The Role of Gut Microbiota in Postmenopausal Women: Implications for Lipid Metabolism and Targeted Nutritional Interventions,2026,literature,medium,2,needs_manual_classification,,,lipid;microbiome,true,
EUROPEPMC:41822330,PubMed,41822330,10.3389/fcimb.2026.1705021,41822330,Gut microbiota in obesity management: from microbial clocks to precision microbial therapies.,2026,literature,medium,2,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/41822330
EUROPEPMC:41783752,PubMed,41783752,10.2147/ijwh.s589117,41783752,Gut Microbiota Has the Potential to Improve Sarcopenic Obesity in Menopausal Women by Regulating Estrogen.,2026,literature,medium,2,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/41783752
EUROPEPMC:41297880,PubMed,41297880,10.1016/j.molmet.2025.102289,41297880,"The role of the gut non-bacterial microbiome (virome, mycobiome, archaeome) and its impact on obesity.",2026,literature,medium,2,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/41297880
EUROPEPMC:42221399,PubMed,42221399,10.1016/j.aed.2025.11.015,42221399,Harnessing Microbiome Therapy to Treat Metabolic Syndrome.,2026,literature,medium,2,needs_manual_classification,,,glucose;microbiome,true,https://europepmc.org/article/MED/42221399
EUROPEPMC:41522487,PubMed,41522487,10.1096/fba.2025-00218,41522487,"The Gut Microbiota-Insulin Resistance Axis: Mechanisms, Clinical Implications, and Therapeutic Potential.",2026,literature,medium,2,needs_manual_classification,,,glucose;microbiome,true,https://europepmc.org/article/MED/41522487
EUROPEPMC:10.21203/rs.3.rs-9134629/v1,publisher supplementary data,10.21203/rs.3.rs-9134629/v1,10.21203/rs.3.rs-9134629/v1,,Blood drops to gut maps: dried blood spot metabolomics infers gut microbiome composition and guides probiotic intervention in metabolic disease,2026,literature,medium,2,needs_manual_classification,probiotic,,glucose;microbiome,true,
EUROPEPMC:42051485,PubMed,42051485,10.3389/fimmu.2026.1803488,42051485,Targeted regulation of adipose tissue macrophages from an immunometabolic perspective: a novel therapeutic approach for obesity-related metabolic disorders.,2026,literature,medium,2,needs_manual_classification,,,glucose,true,https://europepmc.org/article/MED/42051485
EUROPEPMC:42072163,PubMed,42072163,10.3390/antiox15040522,42072163,"Microbiota-Gut-Brain Axis Disruption, Neuroinflammation, and Potential Antioxidant-Based Treatments in Metabolic Diseases.",2026,literature,medium,2,needs_manual_classification,,,glucose;microbiome,true,https://europepmc.org/article/MED/42072163
EUROPEPMC:41762381,PubMed,41762381,10.1007/s13300-026-01851-x,41762381,Gut Microbiota and Metabolic Health: From Dysbiosis to Therapeutics.,2026,literature,medium,2,needs_manual_classification,,,glucose;microbiome,true,https://europepmc.org/article/MED/41762381
EUROPEPMC:40825719,PubMed,40825719,10.3350/cmh.2025.0718,40825719,Pediatric metabolic dysfunction-associated steatotic liver disease and the gut microbiome: from research landscape to targeted modulation.,2026,literature,medium,2,needs_manual_classification,,,glucose;microbiome,true,https://europepmc.org/article/MED/40825719
EUROPEPMC:41999447,PubMed,41999447,10.1007/s12325-026-03577-5,41999447,Reconsidering Obesity in India Through a Gut-Metabolic Lens: Mechanistic Insights and the Emerging Role of Synbiotics in Individuals with the Thin-Fat Phenotype.,2026,literature,medium,2,needs_manual_classification,synbiotic,,glucose,true,https://europepmc.org/article/MED/41999447
EUROPEPMC:10.64898/2026.04.07.716956,publisher supplementary data,10.64898/2026.04.07.716956,10.64898/2026.04.07.716956,,Engineered Lactate Catabolizing Probiotics Reveal Timescale Dependent Microbiome-Host Metabolic Coupling,2026,literature,medium,2,needs_manual_classification,probiotic,,glucose;microbiome,true,
EUROPEPMC:41850442,PubMed,41850442,10.1016/j.jsbmb.2026.106998,41850442,Targeting 7-ketocholesterol-driven metabolic dysfunction in obesity: Therapeutic potential of Bifidobacterium and dietary antioxidants.,2026,literature,medium,2,needs_manual_classification,,Bifidobacterium,lipid;glucose,true,https://europepmc.org/article/MED/41850442
PMID:42157654,PubMed,42157654,10.1002/mnfr.70495,42157654,"Gut Microbiota as a Mediator of Sarcopenic Obesity: Mechanisms, Modifiable Factors, and Healthcare Burden.",2026,literature,medium,2,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/42157654/
PMID:41882376,PubMed,41882376,10.1038/s41390-026-04877-w,41882376,Genetically mediated causal relationship between gut microbiota composition and childhood obesity.,2026,literature,medium,2,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/41882376/
PMID:41812148,PubMed,41812148,10.1093/nutrit/nuaf255,41812148,"Effects of Polyphenols on Gut Health and Inflammation in Overweight and Obese Populations: A Systematic Review and Meta-analysis of Dose, Duration, and Food Matrix.",2026,literature,medium,2,meta_analysis_or_systematic_review,,,weight,true,https://pubmed.ncbi.nlm.nih.gov/41812148/
PMID:41499920,PubMed,41499920,10.1016/j.clnu.2025.106558,41499920,Gut microbiota composition and derived enterotypes are associated with ponderal status in preschool children. Childhood obesity risk assessment longitudinal study (CORALS) cohort.,2026,literature,medium,2,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/41499920/
PMID:42243519,PubMed,42243519,10.1038/s41366-026-02121-3,42243519,"Exercise reprograms the gut microbiota to enhance metabolic outcomes after bariatric surgery: a translational, cross-species study.",2026,literature,medium,2,needs_manual_classification,,,glucose;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/42243519/
PMID:41754080,PubMed,41754080,10.3390/nu18040563,41754080,Associations Between Gut Microbiome Enterotypes and Body Weight Change During Whole Milk Consumption.,2026,literature,medium,2,needs_manual_classification,,,weight;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/41754080/
PMID:41711285,PubMed,41711285,10.1080/19490976.2026.2631824,41711285,Children's gut microbiota predicts the efficacy of obesity treatment.,2026,literature,medium,2,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/41711285/
PMID:41486320,PubMed,41486320,10.1007/s13668-025-00719-z,41486320,Exploring Paraprobiotics and Postbiotics: A New Frontier in Obesity Treatment via Gut Microbiota Modulation.,2026,literature,medium,2,needs_manual_classification,probiotic;postbiotic,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/41486320/
PMID:41205303,PubMed,41205303,10.1016/j.micres.2025.128393,41205303,Bacteroides acidifaciens alleviates high-fat diet-induced obesity-related osteoporosis by regulating gut microbiota and bile acid metabolism via the gut-bone axis.,2026,literature,medium,2,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/41205303/
PMID:41961895,PubMed,41961895,10.1111/jpc.70344,41961895,"Effects of Probiotic and Synbiotic Supplementation on Metabolic and Hepatic Outcomes in Children and Adolescents With Obesity, Including Those With Obesity-Related Metabolic Dysfunction-Associated Steatotic Liver Disease: A Systematic Review and Meta-Analysis.",2026,literature,medium,2,meta_analysis_or_systematic_review,probiotic;synbiotic,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/41961895/
PMID:41871887,PubMed,41871887,10.1111/jog.70244,41871887,Effects of Nutritional Supplement Intake on Pregnancy Outcomes in Overweight and Obese Women: A Systematic Review and Meta-Analysis.,2026,literature,medium,2,meta_analysis_or_systematic_review,,,weight,true,https://pubmed.ncbi.nlm.nih.gov/41871887/
PMID:41520880,PubMed,41520880,10.1016/j.clnesp.2026.102911,41520880,The role of the gut microbiome in childhood obesity: Mechanistic insights and community-based interventions.,2026,literature,medium,2,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/41520880/
EUROPEPMC:41133047,PubMed,41133047,10.7759/cureus.92881,41133047,Efficacy of Gut Microbiome-Targeted Therapies in Modulating Systemic Inflammation and Low-Grade Chronic Inflammatory States in Adults With Metabolic Disorders: A Systematic Review.,2025,literature,medium,2,meta_analysis_or_systematic_review,,,glucose;microbiome,true,https://europepmc.org/article/MED/41133047
EUROPEPMC:41426235,PubMed,41426235,10.2147/tcrm.s540144,41426235,Modulating Metabolic Health and Physiological Functions: Advances in Dietary Interventions Targeting Gut Microbiota.,2025,literature,medium,2,needs_manual_classification,,,glucose;microbiome,true,https://europepmc.org/article/MED/41426235
EUROPEPMC:40917104,PubMed,40917104,10.1210/jendso/bvaf130,40917104,Exploring the Role of the Gut Microbiome Across the Lifespan: Implications for Aging and Metabolic Disorders.,2025,literature,medium,2,needs_manual_classification,,,glucose;microbiome,true,https://europepmc.org/article/MED/40917104
EUROPEPMC:40295195,PubMed,40295195,10.4014/jmb.2501.01024,40295195,"Microbiome, Potential Therapeutic Agents: New Players of Obesity Treatment.",2025,literature,medium,2,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/40295195
EUROPEPMC:41299785,PubMed,41299785,10.1186/s41043-025-01137-1,41299785,Association of the dietary index for gut microbiota with metabolic syndrome and its components combining interpretable machine learning algorithms.,2025,literature,medium,2,needs_manual_classification,,,glucose;microbiome,true,https://europepmc.org/article/MED/41299785
EUROPEPMC:41373658,PubMed,41373658,10.3390/ijms262311503,41373658,Gut Microbiota and Short-Chain Fatty Acids: Key Factors in Pediatric Obesity and Therapeutic Targets.,2025,literature,medium,2,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/41373658
EUROPEPMC:40137132,PubMed,40137132,10.3390/metabo15030167,40137132,The Functions of Major Gut Microbiota in Obesity and Type 2 Diabetes.,2025,literature,medium,2,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/40137132
EUROPEPMC:40431370,PubMed,40431370,10.3390/nu17101630,40431370,The Role of Nutraceuticals and Probiotics in Addition to Lifestyle Intervention in the Management of Childhood Obesity-Part 1: Metabolic Changes.,2025,literature,medium,2,needs_manual_classification,probiotic,,glucose,true,https://europepmc.org/article/MED/40431370
EUROPEPMC:40904889,PubMed,40904889,10.3748/wjg.v31.i30.108680,40904889,From gut microbial ecology to lipid homeostasis: Decoding the role of gut microbiota in dyslipidemia pathogenesis and intervention.,2025,literature,medium,2,needs_manual_classification,,,lipid;microbiome,true,https://europepmc.org/article/MED/40904889
EUROPEPMC:39159270,PubMed,39159270,10.1111/febs.17249,39159270,Obesity and the gut microbiota: implications of neuroendocrine and immune signaling.,2025,literature,medium,2,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/39159270
EUROPEPMC:41220421,PubMed,41220421,10.1155/sci5/3367875,41220421,Therapeutic Potential Targeting Gut Microbiota Modulation With Emphasis on <i>Lactobacillus</i> spp. in Common Metabolic Disorders: A Systematic Review.,2025,literature,medium,2,meta_analysis_or_systematic_review,,Lactobacillus,glucose;microbiome,true,https://europepmc.org/article/MED/41220421
EUROPEPMC:41011021,PubMed,41011021,10.3390/medicina61091630,41011021,The Gut Microbiota Axis in Social Jetlag: A Novel Framework for Metabolic Dysfunction and Chronotherapeutic Innovation.,2025,literature,medium,2,needs_manual_classification,,,glucose;microbiome,true,https://europepmc.org/article/MED/41011021
EUROPEPMC:41374064,PubMed,41374064,10.3390/nu17233774,41374064,Marine-Algal-Derived Postbiotics Modulating the Gut Microbiota-Adipose Tissue Axis in Obesity: A New Frontier.,2025,literature,medium,2,needs_manual_classification,postbiotic,,microbiome,true,https://europepmc.org/article/MED/41374064
EUROPEPMC:41302164,PubMed,41302164,10.3390/life15111740,41302164,Probiotics and Phytoantioxidants Target Coronary Endothelial Dysfunction in Irregular Sleep- and Obesity-Associated Cardiometabolic Syndrome.,2025,literature,medium,2,needs_manual_classification,probiotic,,glucose,true,https://europepmc.org/article/MED/41302164
EUROPEPMC:41246285,PubMed,41246285,10.3389/fmedt.2025.1695329,41246285,Microbiome-based therapeutics for metabolic disorders: harnessing microbial intrusions for treatment.,2025,literature,medium,2,needs_manual_classification,,,glucose;microbiome,true,https://europepmc.org/article/MED/41246285
EUROPEPMC:40893881,PubMed,40893881,10.3389/fmed.2025.1618275,40893881,"Metabolic Dysfunction-Associated Steatotic Liver Disease (MASLD): the interplay of gut microbiome, insulin resistance, and diabetes.",2025,literature,medium,2,needs_manual_classification,,,glucose;microbiome,true,https://europepmc.org/article/MED/40893881
EUROPEPMC:41373952,PubMed,41373952,10.3390/nu17233661,41373952,Obesity and Diabetes in Mexico: An Approach to the Intestinal Microbiota.,2025,literature,medium,2,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/41373952
EUROPEPMC:41080326,PubMed,41080326,10.7759/cureus.92020,41080326,Gut Microbiota Modulation in Type 2 Diabetes and Cardiometabolic Risk: A Systematic Review.,2025,literature,medium,2,meta_analysis_or_systematic_review,,,glucose;microbiome,true,https://europepmc.org/article/MED/41080326
EUROPEPMC:40877311,PubMed,40877311,10.1038/s41467-025-62752-4,40877311,Long-term health outcomes in adolescents with obesity treated with faecal microbiota transplantation: 4-year follow-up.,2025,literature,medium,2,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/40877311
EUROPEPMC:39944116,PubMed,39944116,10.1017/gmb.2024.12,39944116,"The effect of probiotics, prebiotics and synbiotics on gut microbial community profile in overweight and obese Latin American and Caribbean populations: a systematic review of human trials.",2025,literature,medium,2,meta_analysis_or_systematic_review,probiotic;prebiotic;synbiotic,,weight,true,https://europepmc.org/article/MED/39944116
PMID:40637175,PubMed,40637175,10.1002/14651858.CD015875,40637175,Gut microbiome-based interventions for the management of obesity in children and adolescents aged up to 19 years.,2025,literature,medium,2,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/40637175/
PMID:41348832,PubMed,41348832,10.1371/journal.pone.0337760,41348832,"Human-derived fecal virome transplantation (FVT) reshapes the murine gut microbiota and virome, enhancing glucose regulation.",2025,literature,medium,2,needs_manual_classification,,,glucose;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/41348832/
PMID:40434504,PubMed,40434504,10.1007/s12602-025-10605-3,40434504,Harnessing Probiotics: Exploring the Role of the Gut Microbiome in Combating Obesity.,2025,literature,medium,2,needs_manual_classification,probiotic,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/40434504/
PMID:41450549,PubMed,41450549,10.3389/fnut.2025.1703255,41450549,"Exploring the interplay between diet, obesity, mental health, and the gut microbiota: the MIND-GUT intervention study, study protocol.",2025,literature,medium,2,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/41450549/
PMID:40289103,PubMed,40289103,10.1186/s12866-025-03968-8,40289103,Gut microbiome links obesity to type 2 diabetes: insights from Mendelian randomization.,2025,literature,medium,2,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/40289103/
PMID:39137936,PubMed,39137936,10.1080/10408398.2024.2382352,39137936,"An encompassing review of meta-analyses and systematic reviews of the effect of oats on all-cause mortality, cardiovascular risk, diabetes risk, body weight/adiposity and gut health.",2025,literature,medium,2,meta_analysis_or_systematic_review,,,weight,true,https://pubmed.ncbi.nlm.nih.gov/39137936/
PMID:40814108,PubMed,40814108,10.1186/s12967-025-06927-z,40814108,Postbiotics as a novel intervention for obesity management and improving metabolic parameters: a systematic review and meta-analysis of animal studies.,2025,literature,medium,2,meta_analysis_or_systematic_review,postbiotic,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/40814108/
PMID:40192559,PubMed,40192559,10.1089/jmf.2023.0233,40192559,The Effect of Prebiotics and Probiotics (Synbiotics) on Weight Loss and Biochemical Parameters in Obese Individuals.,2025,literature,medium,2,needs_manual_classification,probiotic;prebiotic;synbiotic,,weight,true,https://pubmed.ncbi.nlm.nih.gov/40192559/
PMID:39984625,PubMed,39984625,10.1038/s41598-025-90820-8,39984625,Effects of oral supplementation of probiotics on body weight and visceral fat in obese patients: a meta-analysis and systematic review.,2025,literature,medium,2,meta_analysis_or_systematic_review,probiotic,,weight,true,https://pubmed.ncbi.nlm.nih.gov/39984625/
PMID:39997695,PubMed,39997695,10.3390/metabo15020070,39997695,Synergistic Effects of Probiotics and Lifestyle Interventions on Intestinal Microbiota Composition and Clinical Outcomes in Obese Adults.,2025,literature,medium,2,needs_manual_classification,probiotic,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/39997695/
EUROPEPMC:38903852,PubMed,38903852,10.1002/osp4.759,38903852,Use of probiotics in preventing and treating excess weight and obesity. A systematic review.,2024,literature,medium,2,meta_analysis_or_systematic_review,probiotic,,weight,true,https://europepmc.org/article/MED/38903852
EUROPEPMC:39421246,PubMed,39421246,10.20517/mrr.2024.05,39421246,"Probiotics, prebiotics, synbiotics and other microbiome-based innovative therapeutics to mitigate obesity and enhance longevity via the gut-brain axis.",2024,literature,medium,2,needs_manual_classification,probiotic;prebiotic;synbiotic,,microbiome,true,https://europepmc.org/article/MED/39421246
EUROPEPMC:37771199,PubMed,37771199,10.1002/edm2.436,37771199,Human gut microbiome: Therapeutic opportunities for metabolic syndrome-Hype or hope?,2024,literature,medium,2,needs_manual_classification,,,glucose;microbiome,true,https://europepmc.org/article/MED/37771199
PMID:38409604,PubMed,38409604,10.1038/s42255-024-00988-y,38409604,Resistant starch intake facilitates weight loss in humans by reshaping the gut microbiota.,2024,literature,medium,2,needs_manual_classification,,,weight;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/38409604/
PMID:39668899,PubMed,39668899,10.3389/fnut.2024.1438876,39668899,"Gut microbiota, physical activity and/or metabolic markers in healthy individuals - towards new biomarkers of health.",2024,literature,medium,2,needs_manual_classification,,,glucose;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/39668899/
PMID:38975363,PubMed,38975363,10.1136/gpsych-2023-101412,38975363,"Dissecting the association between gut microbiota, body mass index and specific depressive symptoms: a mediation Mendelian randomisation study.",2024,literature,medium,2,needs_manual_classification,,,BMI;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/38975363/
PMID:38828839,PubMed,38828839,10.1111/dom.15692,38828839,Exploring causal effects of gut microbiota and metabolites on body fat percentage using two-sample Mendelian randomization.,2024,literature,medium,2,needs_manual_classification,,,body_composition;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/38828839/
PMID:39458486,PubMed,39458486,10.3390/nu16203491,39458486,Microbiota Transplantation in Individuals with Type 2 Diabetes and a High Degree of Insulin Resistance.,2024,literature,medium,2,needs_manual_classification,,,glucose;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/39458486/
PMID:38953736,PubMed,38953736,10.1039/d4fo01269k,38953736,"Beneficial effects of a new probiotic formulation on adipocytokines, appetite-regulating hormones, and metabolic parameters in obese women.",2024,literature,medium,2,needs_manual_classification,probiotic,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/38953736/
PMID:39033197,PubMed,39033197,10.1038/s41366-024-01590-8,39033197,Enhancing gut microbiota and microbial function with inulin supplementation in children with obesity.,2024,literature,medium,2,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/39033197/
PMID:39400776,PubMed,39400776,10.1186/s13568-024-01769-2,39400776,Impact of bariatric surgery on gut microbiota composition in obese patients compared to healthy controls.,2024,literature,medium,2,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/39400776/
PMID:39125666,PubMed,39125666,10.3390/ijms25158098,39125666,Metabolic Syndrome and Psoriasis: Pivotal Roles of Chronic Inflammation and Gut Microbiota.,2024,literature,medium,2,needs_manual_classification,,,glucose;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/39125666/
PMID:38940505,PubMed,38940505,10.1128/cmr.00045-23,38940505,Role of the intestinal microbiota in contributing to weight disorders and associated comorbidities.,2024,literature,medium,2,needs_manual_classification,,,weight;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/38940505/
EUROPEPMC:37474971,PubMed,37474971,10.1186/s13099-023-00563-y,37474971,Effects of synbiotic supplementation on intestinal microbiota composition in children and adolescents with exogenous obesity: (Probesity-2 trial).,2023,literature,medium,2,needs_manual_classification,synbiotic,,microbiome,true,https://europepmc.org/article/MED/37474971
EUROPEPMC:37661739,PubMed,37661739,10.1098/rstb.2022.0221,37661739,Questioning the foundations of the gut microbiota and obesity.,2023,literature,medium,2,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/37661739
PMID:37642346,PubMed,37642346,10.1080/19490976.2023.2250482,37642346,"Gut microbiome diversity, variability, and latent community types compared with shifts in body weight during the freshman year of college in dormitory-housed adolescents.",2023,literature,medium,2,needs_manual_classification,,,weight;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/37642346/
PMID:37916149,PubMed,37916149,10.3389/fendo.2023.1181744,37916149,A specific gut microbiota signature is associated with an enhanced GLP-1 and GLP-2 secretion and improved metabolic control in patients with type 2 diabetes after metabolic Roux-en-Y gastric bypass.,2023,literature,medium,2,needs_manual_classification,,,glucose;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/37916149/
PMID:37602197,PubMed,37602197,10.1007/s13755-023-00236-9,37602197,Gut microbiome biomarkers in adolescent obesity: a regional study.,2023,literature,medium,2,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/37602197/
PMID:37083403,PubMed,37083403,10.1089/met.2022.0071,37083403,Gut Microbiota and Serum Metabolites in Individuals with Class III Obesity Without Type 2 Diabetes Mellitus: Pilot Analysis.,2023,literature,medium,2,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/37083403/
PMID:36674104,PubMed,36674104,10.3390/ijerph20021348,36674104,Effects of a Diet Containing Sources of Prebiotics and Probiotics and Modification of the Gut Microbiota on the Reduction of Body Fat.,2023,literature,medium,2,needs_manual_classification,probiotic;prebiotic,,body_composition;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/36674104/
PMID:37562188,PubMed,37562188,10.1016/j.nut.2023.112111,37562188,Does gut microbiota affect the success of weight loss? Evidence and speculation.,2023,literature,medium,2,needs_manual_classification,,,weight;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/37562188/
PMID:37915619,PubMed,37915619,10.3389/fnut.2023.1282376,37915619,A nutritional supplement taken during preconception and pregnancy influences human milk macronutrients in women with overweight/obesity and gestational diabetes mellitus.,2023,literature,medium,2,needs_manual_classification,,,weight,true,https://pubmed.ncbi.nlm.nih.gov/37915619/
EUROPEPMC:36530587,PubMed,36530587,10.2147/dmso.s378396,36530587,Microbiome-Targeted Therapies as an Adjunct to Traditional Weight Loss Interventions: A Systematic Review and Meta-Analysis.,2022,literature,medium,2,meta_analysis_or_systematic_review,,,weight;microbiome,true,https://europepmc.org/article/MED/36530587
EUROPEPMC:34973469,PubMed,34973469,10.1016/j.molmet.2021.101427,34973469,Microbiota and body weight control: Weight watchers within?,2022,literature,medium,2,needs_manual_classification,,,weight;microbiome,true,https://europepmc.org/article/MED/34973469
EUROPEPMC:36313072,PubMed,36313072,10.3389/fnut.2022.1018212,36313072,Gut microbiota and obesity: New insights.,2022,literature,medium,2,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/36313072
PMID:36615804,PubMed,36615804,10.3390/nu15010147,36615804,"Effects of a Novel Infant Formula on Weight Gain, Body Composition, Safety and Tolerability to Infants: The INNOVA 2020 Study.",2022,literature,medium,2,needs_manual_classification,,,weight;body_composition,true,https://pubmed.ncbi.nlm.nih.gov/36615804/
PMID:36091491,PubMed,36091491,10.1016/j.xinn.2022.100304,36091491,Multi-omic analyses identify mucosa bacteria and fecal metabolites associated with weight loss after fecal microbiota transplantation.,2022,literature,medium,2,needs_manual_classification,,,weight;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/36091491/
PMID:35467389,PubMed,35467389,10.1128/spectrum.00837-22,35467389,Whole-Genome Shotgun Metagenomic Sequencing Reveals Distinct Gut Microbiome Signatures of Obese Cats.,2022,literature,medium,2,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/35467389/
PMID:36281657,PubMed,36281657,10.1039/d2fo02185d,36281657,Algal polysaccharides and derivatives as potential therapeutics for obesity and related metabolic diseases.,2022,literature,medium,2,needs_manual_classification,,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/36281657/
EUROPEPMC:34065217,PubMed,34065217,10.3390/microorganisms9051098,34065217,"<i>Akkermansia muciniphila,</i> a New Generation of Beneficial Microbiota in Modulating Obesity: A Systematic Review.",2021,literature,medium,2,meta_analysis_or_systematic_review,,Akkermansia,microbiome,true,https://europepmc.org/article/MED/34065217
EUROPEPMC:34836254,PubMed,34836254,10.3390/nu13113999,34836254,Impact of Exercise on Gut Microbiota in Obesity.,2021,literature,medium,2,needs_manual_classification,,,microbiome,true,https://europepmc.org/article/MED/34836254
EUROPEPMC:33722164,PubMed,33722164,10.1080/19490976.2021.1894070,33722164,The impact of the gut microbiota on the reproductive and metabolic endocrine system.,2021,literature,medium,2,needs_manual_classification,,,glucose;microbiome,true,https://europepmc.org/article/MED/33722164
PMID:34946095,PubMed,34946095,10.3390/microorganisms9122493,34946095,Metagenome-Scale Metabolic Network Suggests Folate Produced by Bifidobacterium longum Might Contribute to High-Fiber-Diet-Induced Weight Loss in a Prader-Willi Syndrome Child.,2021,literature,medium,2,needs_manual_classification,,Bifidobacterium,weight;glucose,true,https://pubmed.ncbi.nlm.nih.gov/34946095/
PMID:34684633,PubMed,34684633,10.3390/nu13103627,34684633,Effects of Probiotics and Synbiotics on Weight Loss in Subjects with Overweight or Obesity: A Systematic Review.,2021,literature,medium,2,meta_analysis_or_systematic_review,probiotic;synbiotic,,weight,true,https://pubmed.ncbi.nlm.nih.gov/34684633/
PMID:33459204,PubMed,33459204,10.3920/BM2020.0111,33459204,Probiotics as a therapeutic strategy in obesity and overweight: a systematic review.,2021,literature,medium,2,meta_analysis_or_systematic_review,probiotic,,weight,true,https://pubmed.ncbi.nlm.nih.gov/33459204/
PMID:31250099,PubMed,31250099,10.1007/s00394-019-02034-0,31250099,Gut microbiota is associated with adiposity markers and probiotics may impact specific genera.,2020,literature,medium,2,needs_manual_classification,probiotic,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/31250099/
PMID:32610476,PubMed,32610476,10.3390/nu12071921,32610476,Probiotic Strains and Intervention Total Doses for Modulating Obesity-Related Microbiota Dysbiosis: A Systematic Review and Meta-analysis.,2020,literature,medium,2,meta_analysis_or_systematic_review,probiotic,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/32610476/
PMID:31370223,PubMed,31370223,10.3390/nu11081761,31370223,Lactobacillus reuteri V3401 Reduces Inflammatory Biomarkers and Modifies the Gastrointestinal Microbiome in Adults with Metabolic Syndrome: The PROSIR Study.,2019,literature,medium,2,needs_manual_classification,,Lactobacillus,glucose;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/31370223/
PMID:31064150,PubMed,31064150,10.3390/nu11051017,31064150,Mulberry Leaf Polyphenols and Fiber Induce Synergistic Antiobesity and Display a Modulation Effect on Gut Microbiota and Metabolites.,2019,literature,medium,2,needs_manual_classification,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/31064150/
PMID:29568104,PubMed,29568104,10.1038/s41366-018-0046-9,29568104,Gut-microbiome-related LCT genotype and 2-year changes in body composition and fat distribution: the POUNDS Lost Trial.,2018,literature,medium,2,needs_manual_classification,,,body_composition;microbiome,true,https://pubmed.ncbi.nlm.nih.gov/29568104/
